From Date,PM10,NO,NO2,WS,CO,Benzene,NOx,Ozone,SO2,NH3,Toluene,PM2.5
21-03-2019 00:00,356.38,22.7,60.33,1.17,1.91,12.14,50.69,8.67,30.94,55.93,29.88,224.06
21-03-2019 08:00,147.5,4.23,27.28,1.38,0.85,4.26,17.96,83.43,18.05,44.72,12.5,76.25
21-03-2019 16:00,134.75,2.57,38.82,1.96,0.84,3.19,22.75,51.59,15.26,35.6,13.02,48.06
22-03-2019 00:00,100.5,3.38,34.35,1.92,0.7,2.97,21.05,35.59,22.88,34.39,13.41,45.38
22-03-2019 08:00,182.69,5.64,39.22,3.12,0.66,1.71,25.44,74.2,10.41,20.07,14.04,29.25
22-03-2019 16:00,156.62,23.29,82.67,1.73,0.92,3.13,63.01,34.29,15.76,25.08,24.96,49.88
23-03-2019 00:00,151.88,10.55,53.44,2.06,0.68,2.3,36.9,39.56,18.49,26.98,12.44,84.75
23-03-2019 08:00,177.94,6.66,41.5,3.12,0.81,2.28,27.52,75.21,15.69,22.55,22.96,51.75
23-03-2019 16:00,146.81,5.7,57.04,2.45,0.92,2.48,34.99,45.03,14.99,24.32,46.52,43.62
24-03-2019 00:00,132.5,89.82,93.04,1.45,0.83,3.04,123.32,13.76,31.55,24.56,66.56,62.38
24-03-2019 08:00,214.31,24.16,52.42,2.38,0.91,3.65,47.67,61.05,21.63,27.14,92.16,85.44
24-03-2019 16:00,141.62,12.65,55.03,2.16,0.84,2.44,39.58,26.29,17.43,28.31,28.43,42.5
25-03-2019 00:00,167.25,38.09,63.83,1.73,0.83,3.83,65.18,10.07,19.69,31.48,30.98,91.81
25-03-2019 08:00,184.31,11.28,43.38,2.5,1.02,3.08,32.29,52.53,13.11,29.77,27.18,68.12
25-03-2019 16:00,163.69,10.87,53.09,2.32,0.99,3.15,37.08,27.03,15.11,27.28,27.58,49.81
26-03-2019 00:00,209,None,None,None,0.92,3.94,None,9.2,20.66,34.55,20.42,134.25
26-03-2019 08:00,209.75,6.81,41.81,2.88,0.89,2.81,27.78,68.6,14.52,23.97,28.43,74.29
26-03-2019 16:00,201.75,38,83.69,1.73,1.38,4.03,75.42,23.71,16.8,17.65,57.59,64.19
27-03-2019 00:00,223.88,68.85,102.83,1.42,1.27,5.28,110.64,7.14,38.25,20.2,95.99,131.5
27-03-2019 08:00,221,14.7,60.13,2.24,1.22,4.15,43.97,75.73,20.74,23.12,114.58,77.44
27-03-2019 16:00,229.38,57.64,89.51,1.31,1.77,6.47,94.55,19.99,16.54,18.76,68.46,76.56
28-03-2019 00:00,432.12,197.13,131.33,1.01,1.99,10.13,230.56,4.78,66.21,29.76,120.8,258.81
28-03-2019 08:00,294.06,24.16,75.02,1.13,1.33,6.87,59.63,113.21,25.99,30.78,84.12,117.5
28-03-2019 16:00,324.81,90.38,93.53,1.07,2.28,8.97,123.43,25.04,20.68,19.43,76.25,92.38
29-03-2019 00:00,399.94,185.11,111.61,0.59,2.09,9.46,210.29,4.54,24.18,34.37,90.22,171.44
29-03-2019 08:00,301.09,20.47,79.35,1.44,1.34,6.43,58.95,104.14,18.82,49.02,82.21,97.62
29-03-2019 16:00,272.78,33.13,78.3,1.4,1.06,5.89,68.67,19.7,20.99,43.57,71.28,77.69
30-03-2019 00:00,288.06,116.03,120.88,0.66,1.39,7.52,159.1,4.56,30.96,42.24,39.77,135.16
30-03-2019 08:00,305.06,23.74,80.15,1.53,1.3,7.05,61.93,108.29,21.77,47.32,78.66,95.59
30-03-2019 16:00,263.22,8.64,71.2,1.45,0.99,5.07,44.93,37.18,20.61,41.77,27.62,88.69
31-03-2019 00:00,204.19,20.68,63.49,1.3,0.71,3.73,50.65,16.81,24.46,37.01,24.4,79.5
31-03-2019 08:00,243.97,9.06,48.7,3.3,1.06,4.34,33.31,72.4,14.45,28.38,33.57,52.41
31-03-2019 16:00,189.25,8.94,62.76,2.52,1.22,4.08,40.67,40.52,13.52,26.78,64.29,41.81
01-04-2019 00:00,209.5,51.86,84.29,1.73,0.92,5.71,87.21,19.86,33.26,26.74,21.45,107.25
01-04-2019 08:00,245.31,11.76,49.92,2.85,1.29,3.66,36.15,79.08,15.98,25.45,38.4,76.34
01-04-2019 16:00,212.03,15.93,79.69,2.05,1.22,3.41,55.35,33.64,19.99,24.75,46.04,50.31
02-04-2019 00:00,358.56,131.16,124.3,0.8,1.34,6.57,172.93,5.33,49.04,31.73,76.87,194.28
02-04-2019 08:00,302.69,23.98,80.87,1.3,1.65,5.09,62.66,100.37,23.04,31.36,69.87,120.38
02-04-2019 16:00,243.38,29.04,87.77,1.81,1.46,5.24,70.34,31.1,19.07,3.4,67.23,65.56
03-04-2019 00:00,302.88,145.86,136.65,1.37,1.08,7.88,191.59,7.16,49.84,3.35,103.8,155.5
03-04-2019 08:00,241,18.58,61.98,1.85,1.76,4.41,48.1,90.66,17.63,14.94,85.04,88.62
03-04-2019 16:00,268.38,41.25,95.5,1.18,1.68,6.8,84.46,26.05,21.27,None,69.76,74.38
04-04-2019 00:00,404.88,123.89,123.54,0.69,0.99,11.97,166.95,5.48,46.02,8.46,42.28,199.56
04-04-2019 08:00,364,15.37,76.35,1.35,1.29,7.09,53.09,125.12,21.38,9.4,62.54,145.44
04-04-2019 16:00,295.88,20.1,98.29,1.39,1.79,5.46,68.66,39.14,22.43,19.05,54.1,97.19
05-04-2019 00:00,440,139.09,119.2,0.61,1.46,11.54,176.66,5.01,42.77,39.51,44.65,202.19
05-04-2019 08:00,371.62,15.42,86.22,1.48,1.57,7.41,58.24,108.43,28.88,49.89,45.3,136.88
05-04-2019 16:00,338.25,74.83,104.87,1.66,2.52,6.33,116.95,22.18,30.17,39.53,138.98,89.75
06-04-2019 00:00,403.88,107.12,88.75,1.06,1.26,6.59,134.57,6.15,32.55,38.3,82.54,125.5
06-04-2019 08:00,456.62,10.72,57.94,1.72,1.31,6.26,39.54,100.23,21.51,42.72,55.62,128.12
06-04-2019 16:00,423.19,53.8,97.79,1.31,1.96,8.82,95.89,20.28,28.9,39.38,56.21,121.56
07-04-2019 00:00,600.56,119.38,111.04,1.08,1.82,17.97,156.83,20.61,35.64,60.41,61.81,274.38
07-04-2019 08:00,439.56,18.65,62.05,2.38,0.65,7.2,48.09,55.32,17.1,74.6,53.69,137.75
07-04-2019 16:00,374.83,22.91,67.11,2.41,1.27,4.01,54.17,35.87,17.58,60.94,53.86,174.25
08-04-2019 00:00,312.62,99.87,94.36,1.17,1.07,4.51,131.61,6.88,22.63,45.37,40.75,80.56
08-04-2019 08:00,508.5,21.67,69.05,1.29,1.29,4.37,54.38,97.42,13.35,48.92,35.22,101.06
08-04-2019 16:00,350,50.19,89.88,1.64,1.13,6.61,88.89,22.07,23.94,36.67,54.39,83.5
09-04-2019 00:00,371,144.35,107.68,1.12,1.27,10.8,175.11,17.11,32.31,46.82,34.02,169.75
09-04-2019 08:00,274.19,18.39,64.87,1.43,0.68,4.09,49.52,101.73,16.97,48.99,34.31,73.75
09-04-2019 16:00,333.56,52.6,112.55,0.97,1.85,5.98,103.1,32.44,24.8,48.54,48.73,104.69
10-04-2019 00:00,513,168.44,136.09,0.89,1.82,10.87,173.27,8.19,31.42,51.77,47.25,210.31
10-04-2019 08:00,228.25,14.08,56.76,1.35,0.63,3.05,41.59,86.31,14.79,50.79,64.03,72.06
10-04-2019 16:00,237.62,24.46,78.19,1.72,1.5,4,61.54,22.5,15.92,41.48,45.2,57.94
11-04-2019 00:00,221.62,31.49,70.88,0.95,0.86,3.8,63.26,8.86,17.38,37.4,16.52,76.5
11-04-2019 08:00,276.44,13.15,54.58,1.74,1.08,2.93,39.69,86.07,18.28,42.13,42.11,71.44
11-04-2019 16:00,324.19,48.65,80.95,1.74,1.98,5.77,82.72,18.39,22.52,33.64,72.42,81
12-04-2019 00:00,341.75,27.12,58.38,1.94,0.56,2.79,53.18,30.58,17.3,31.81,23.54,66.94
12-04-2019 08:00,295.38,13.73,40.22,1.85,0.47,2.22,32.66,67.87,12.82,45.19,23.67,55.25
12-04-2019 16:00,234.25,19.69,72.28,1.82,1.16,3.79,54.6,24.02,22.63,36.72,43.31,57.19
13-04-2019 00:00,162.81,16.8,55.64,1.49,1.26,2.15,43.31,18.23,15.57,30.72,21.19,59.44
13-04-2019 08:00,247.69,8.23,41.36,2.96,0.49,1.88,28.66,66.9,19.12,35.78,26.13,55.25
13-04-2019 16:00,204.12,8.72,51.84,2.22,1.33,2.52,34.69,39.76,14.85,41.79,20.01,40.75
14-04-2019 00:00,127.31,13.04,47.75,1.65,0.77,2.58,36.02,17.28,19,34.52,15.27,51.81
14-04-2019 08:00,186.06,8.57,38.67,2.46,2.02,1.98,27.58,65.86,13.08,30.77,29.82,56.56
14-04-2019 16:00,289,20.69,67.44,1.98,1.91,3.38,52.79,20.58,16.63,26.51,33.12,56.81
15-04-2019 00:00,211.62,20.47,61.12,1.73,0.34,6.04,49.25,11.23,22.74,31.4,24.89,62.75
15-04-2019 08:00,232,10.4,41.59,2.3,2.25,2.58,30.56,61.89,15.64,35.55,50.59,57.06
15-04-2019 16:00,378.94,97.88,92.72,1.18,2.2,10.29,129.23,19.52,24.83,27.29,161.29,96.75
16-04-2019 00:00,301.21,12.36,31.57,3.59,0.63,1.75,26.79,36.6,11.16,28.15,31.37,81.31
16-04-2019 08:00,195.5,25.56,62.54,2.17,1.07,4.14,53.9,43.32,15.5,38.45,29.12,69.19
16-04-2019 16:00,295.06,29.04,70.97,3.18,1.12,3.61,61.46,31.36,19.1,33.41,60.74,61.62
17-04-2019 00:00,106.69,48.12,81.79,2,0.55,1.5,82.56,18.23,16.84,29.5,28.1,31.06
17-04-2019 08:00,179.25,13.18,38.74,2.45,0.31,3.12,31.44,63.64,13.49,31.28,16.32,44.06
17-04-2019 16:00,132.69,10.33,51.47,2.37,0.81,3.56,35.69,39.98,12.44,27.14,54.86,33.56
18-04-2019 00:00,77.25,11.95,43.38,1.39,0.36,2.63,32.78,19.02,13,27.37,9.6,40.81
18-04-2019 08:00,159.5,8.82,47.63,1.16,0.78,5.1,32.54,91.77,14.23,32.71,23.55,68.69
18-04-2019 16:00,183.94,27.53,78.69,1.35,1.57,7.57,64.3,35.59,14.73,30,40.24,74.94
19-04-2019 00:00,212.44,30.7,61.99,1.22,1.28,4.69,58.06,9.08,26.64,32.26,30.75,115.81
19-04-2019 08:00,142.94,9.56,44.38,1.46,0.69,2.6,31.42,92.04,21.3,29.65,68.82,56.06
19-04-2019 16:00,236.44,52.74,112.4,1.53,1.65,7.81,102.68,30.88,36.29,33.02,125.37,97.88
20-04-2019 00:00,320.81,96.08,119.38,1.14,1.45,6.12,142.05,10.38,45.02,35.93,41.76,198.56
20-04-2019 08:00,179.69,10.56,51.55,1,0.83,4.08,36.02,127.81,16.52,25.66,49.16,75.88
20-04-2019 16:00,272.25,106.33,146.48,0.98,2.34,8.83,164.74,40.74,42.64,25.48,147.77,111.94
21-04-2019 00:00,455.71,198.44,165.91,1.04,2.16,10.58,244.07,5.93,62.85,38.42,113.74,273.38
21-04-2019 08:00,225.25,17.64,68.08,1.81,0.9,4.65,50.58,97.88,19.73,24.44,43.3,90.12
21-04-2019 16:00,245,51.71,105.31,1.28,2.14,7.72,98.33,29.17,18.67,26.38,53.44,73.88
22-04-2019 00:00,378.12,80.48,94.8,0.81,2.41,14.17,115.6,4.83,46.3,37.55,23.84,204.88
22-04-2019 08:00,286.25,9.51,60.33,1.38,1.16,7.12,39.8,126.52,22.01,36.46,45.6,124.44
22-04-2019 16:00,296,86.12,115.34,1.23,2.6,5.92,131.54,28.87,19.71,31.75,47.58,84.62
23-04-2019 00:00,478.25,168.29,128.47,0.72,2.39,8.65,197.78,4.38,34.17,40.32,62.32,198.31
23-04-2019 08:00,297.56,19.33,74.29,1.47,1.26,6.32,55.38,118.66,25.55,40.96,101.19,109.19
23-04-2019 16:00,363.81,44.13,116.85,1.55,2.36,8.27,98.01,26.2,24.04,39.13,73.07,94.94
24-04-2019 00:00,311.56,33.3,93.24,1.59,1.31,7,77.75,29.3,18.23,50.05,24.2,92.19
24-04-2019 08:00,372,8.12,64.14,1.88,1.23,5.52,40.94,131.98,15.85,57.22,23.23,95
24-04-2019 16:00,412.81,16.3,101.99,1.52,2.11,9.28,67.55,28.77,18.43,43.2,45.84,122.88
25-04-2019 00:00,360.88,82.89,112.96,1.74,1.16,5.72,127.89,21.36,17.56,54.06,17.46,107.31
25-04-2019 08:00,380.69,10.39,71.44,1.6,1.54,5.53,46.42,131.57,14.84,56.88,25.95,121.31
25-04-2019 16:00,348.5,42.41,93.68,1.63,1.45,5.92,84.32,37.75,23.65,44.26,41.48,90.94
26-04-2019 00:00,303.75,62.33,86.37,1.08,1.47,11.92,96.87,6.4,32.99,42.32,36.25,129.69
26-04-2019 08:00,289.31,8.7,57.77,1.95,1.05,4.61,37.84,92.06,18.85,41.86,74.91,98.62
26-04-2019 16:00,343.12,49.39,89.28,1.87,1.84,5.49,87.68,19.1,16.1,32.44,94.15,87.31
27-04-2019 00:00,305.44,24.14,70.22,1.94,0.91,6.44,57.03,16.05,24.94,33.64,27.32,85.25
27-04-2019 08:00,405.19,10.33,53.05,3.31,0.85,2.35,36.71,74.31,13.13,32.46,36.7,94.44
27-04-2019 16:00,342.5,23.43,79.1,2.48,1.22,4.48,61.07,30.91,13.06,28.14,47.63,84.44
28-04-2019 00:00,297.44,15.35,65.72,1.78,0.77,2.98,47.44,26.3,21.27,27.46,21.89,76.81
28-04-2019 08:00,320.44,9.39,51.05,2.98,0.67,2.59,34.85,76.13,13.39,26.35,64.57,72.75
28-04-2019 16:00,320.19,42.86,85.81,1.77,1.51,5.25,80.52,20.41,16.04,26.46,60.22,86.5
29-04-2019 00:00,335.38,70.67,96.86,1.37,0.93,3.93,109.25,11.76,27.81,31.59,28.65,109.06
29-04-2019 08:00,291.88,10.06,54.5,1.84,0.88,3.06,37.03,93.88,17.67,28.27,53.05,78.12
29-04-2019 16:00,357.31,69.19,105.9,1.21,2.07,7.76,112.82,20.09,23.58,29.19,85.24,96.5
30-04-2019 00:00,358.44,171.15,154.36,1.16,1.34,9.02,213.27,6.84,46.27,40.15,42.96,137.31
30-04-2019 08:00,387.62,17.18,72.04,2.29,1.08,10.12,52.31,126.07,20.23,37.78,32.27,92
30-04-2019 16:00,403,33.65,122.08,1.39,1.92,10.46,92.36,26.38,28.43,39.26,86,97.5
01-05-2019 00:00,387.44,25.42,79.93,1.29,1.28,8.08,63.17,19.56,33.03,46.06,17.87,132.69
01-05-2019 08:00,329.5,6.22,49.28,1.22,1.21,5.33,31.29,141.67,22.66,43.99,14.72,103.31
01-05-2019 16:00,400.69,48.73,109.63,0.95,2.92,15.87,98.1,45.4,23.58,39.69,62.91,107.44
02-05-2019 00:00,288.19,None,None,None,2.15,6.29,None,24.85,28.57,53.34,23.6,80.75
02-05-2019 08:00,462.38,8.49,63.73,2.86,1.29,5.19,41.05,99.42,17.91,63.26,31.61,83.5
02-05-2019 16:00,302.21,6.72,63.25,2.4,0.99,4.28,39.16,65.94,14.38,43.02,31.31,77.5
03-05-2019 00:00,151.19,21.68,75.04,1.52,0.93,3.51,57.62,22.57,19.63,37.93,10.51,56.81
03-05-2019 08:00,230.56,8.75,53.16,1.71,1.02,4.4,35.55,122.49,16.92,36.07,23.9,62.75
03-05-2019 16:00,252.62,39,92.75,1.69,1.7,9.96,81.14,46.97,22.31,35.89,70.94,63.06
04-05-2019 00:00,269.06,62.15,99.47,1.38,1.26,9.58,103.66,14.99,28.26,42.97,47.14,140.56
04-05-2019 08:00,243.73,9.95,53.55,1.89,0.85,3.65,36.58,111.63,18.55,32.25,23.45,80.18
04-05-2019 16:00,None,None,None,None,None,None,None,None,None,None,None,None
05-05-2019 00:00,None,None,None,None,None,None,None,None,None,None,None,None
05-05-2019 08:00,225.73,4.44,47.12,3.13,0.79,4.26,28.7,118.75,9.57,23.43,55.57,59.27
05-05-2019 16:00,373.19,124.99,173.7,1.25,2.92,11.55,123.83,27.68,28.16,30.87,88.09,127.25
06-05-2019 00:00,552.88,261.51,162.82,1.38,2.73,14.88,297.1,4.84,69.65,43.48,62.7,290.06
06-05-2019 08:00,329.31,19.06,76.33,2.71,1.19,5.22,56.12,108.08,16.06,26.17,52.96,103.25
06-05-2019 16:00,413.5,131.15,124.12,1.14,3.01,8.49,172.82,30.48,24.01,29.78,78.46,122.88
07-05-2019 00:00,572.12,243.45,163.94,1.04,2.28,15.65,284.6,4.53,70.84,47.3,125.13,266.88
07-05-2019 08:00,466.31,20.91,68.48,2.57,0.97,4.42,53.55,60.83,14.33,32.46,119.24,101.25
07-05-2019 16:00,510.56,157.09,144.92,1.33,3.27,12.59,184.65,15.01,28.65,30.34,89.35,128.62
08-05-2019 00:00,601.62,266.19,140.54,1.15,3.28,17.5,286.19,5.04,59.36,48.6,132.83,267.5
08-05-2019 08:00,502.56,17.06,67.68,2.98,1.01,4.27,49.9,80.86,15.81,32.41,127,131.88
08-05-2019 16:00,430.19,57.82,96.15,1.47,2.22,6.99,98.4,20.25,22.88,31.97,57.3,147.12
09-05-2019 00:00,525.31,95.81,98.13,1.66,1.4,12.4,128.14,6.25,45.25,38.8,204.2,245.69
09-05-2019 08:00,509,11.49,60.92,2.58,0.95,4.86,41.67,84.72,16.32,28.34,138.13,118.5
09-05-2019 16:00,448.5,103.47,134.45,1.36,2.45,8.58,155.95,28.37,46.5,33.08,157.59,158.25
10-05-2019 00:00,455.25,97.31,104.12,1.83,0.93,4.55,134.94,7.12,42.52,27.08,141.34,152.31
10-05-2019 08:00,322.81,13.7,62.75,1.98,0.81,2.87,44.59,87.19,16.58,23.07,160.48,84.25
10-05-2019 16:00,405.25,17.88,78.32,1.91,1.17,4.71,56.15,34.3,21.45,25.67,136.46,86.81
11-05-2019 00:00,287,None,None,None,1.14,5.61,None,10.81,26.07,34.4,35.39,110.69
11-05-2019 08:00,417.91,3.77,49.23,2.16,1.04,3.81,29.25,99.82,17.89,35.16,72.78,132.62
11-05-2019 16:00,409.62,12,91.1,2.07,1.53,4.22,58.18,52.85,18.62,34.45,32.83,125.81
12-05-2019 00:00,483.55,10.16,61.92,2.01,1,3.79,41.27,34.68,23.36,40.22,24.01,269.88
12-05-2019 08:00,523.44,3.61,34.86,2.8,0.62,1.46,21.43,104.41,11.36,30.72,14.66,159.62
12-05-2019 16:00,331.88,34.73,110.58,1.33,1.78,4.87,87.09,49.07,20.52,31.88,27.18,126.25
13-05-2019 00:00,468.81,61.26,101.7,1.03,1.88,10.37,104.09,9.54,52.42,49.99,23.22,279.31
13-05-2019 08:00,438.5,5.41,65.15,1.2,1.49,6.62,39.02,144.7,33.2,39.36,33.33,231.81
13-05-2019 16:00,432.94,10.25,67.12,3.03,0.82,3.89,44.01,61.28,17.53,26.02,48.13,73.5
14-05-2019 00:00,135.69,19.24,71.87,1.13,0.75,2.32,54,26.6,16.57,34.69,47.12,70.12
14-05-2019 08:00,229.75,6,40.33,1.51,0.69,2.37,26.37,96.61,11.97,38.24,41.94,54.56
14-05-2019 16:00,208.25,18.35,97.61,1.3,1.15,4.46,66.83,57.36,18.51,36.64,46.72,67.38
15-05-2019 00:00,329.31,77.18,128.58,1.21,1.36,11.26,131.38,8.13,44.26,42.38,28.46,168.88
15-05-2019 08:00,166.94,10.39,48.96,2.89,0.92,3.42,34.57,63.06,10.36,45.03,34.72,58.19
15-05-2019 16:00,307,98.08,123.26,1.2,2.44,10.97,141.62,29.66,29.62,52.83,55.05,84.75
16-05-2019 00:00,324,46.69,73.11,1.83,1.1,7.4,76.99,18.1,18.7,58.75,55.23,119.25
16-05-2019 08:00,216.88,17.57,73.68,1.85,1.05,4.43,53.5,64.38,13.29,56.03,38.33,50
16-05-2019 16:00,286,68.78,114.81,1.29,2.07,6.76,117.21,27.84,17.02,46.98,92.77,72.06
17-05-2019 00:00,423.08,169.71,122.11,1.35,1.72,13.74,203.27,7.91,28.07,48.13,116.1,136
17-05-2019 08:00,484.91,12.93,58.16,1.57,0.7,3.03,41.48,86.56,12.63,49.59,64.83,107.56
17-05-2019 16:00,188.12,24.33,73.81,2.02,0.98,5.65,59.17,19.61,15.22,47.15,55.9,51
18-05-2019 00:00,123.69,37.49,67.24,1.33,0.64,4.56,66.23,12.14,12.4,50.27,61.48,49.19
18-05-2019 08:00,131,15.1,40.77,1.93,0.47,2.18,33.08,69.55,11.38,56.8,47.5,49.3
18-05-2019 16:00,189.5,40.15,118.96,1.49,1.65,3.8,96.18,34.92,18.78,39.49,115.52,61.94
19-05-2019 00:00,236.06,70.27,107.52,1.27,1.45,3.54,114.65,17.35,22.94,42.22,33.16,135.12
19-05-2019 08:00,178.06,5.94,44.85,2.14,0.9,2.65,28.72,127.37,15.55,35.89,59.53,77.5
19-05-2019 16:00,228.75,41.95,110.97,1.43,1.68,5.67,93.5,41.04,18.87,28.8,101.07,70.69
20-05-2019 00:00,366.12,113.04,134.1,0.91,1.46,8.17,163.69,6.79,36.8,37.22,55.67,179.88
20-05-2019 08:00,256.19,7.98,57.59,2.14,1,3.73,37.08,123.71,16.23,33.47,89.47,88.75
20-05-2019 16:00,237.5,38,93.53,1.66,1.58,5.79,80.29,30.46,24.2,29.37,89.16,63.38
21-05-2019 00:00,336.75,51.13,91.62,1.1,1.44,6.95,90.42,10.88,37.16,52.61,63.49,168.85
21-05-2019 08:00,262.31,3.41,48.5,1.73,0.96,5.3,28.56,123.64,15.73,27.66,52.44,87.88
21-05-2019 16:00,227.62,17.7,86.68,1.9,1.14,8.44,60.53,33.52,28.27,22.66,177.11,62
22-05-2019 00:00,231.94,38.71,75.39,1.41,1.08,4.88,71.61,9.77,36.05,28.79,129.14,110.5
22-05-2019 08:00,295.62,8.38,53.8,1.59,1.22,5.6,35.48,75.42,21.72,28.81,169.9,71.44
22-05-2019 16:00,345.31,142.98,121.63,0.93,2.97,10.82,181.33,24.87,24.19,27,72.49,85.44
23-05-2019 00:00,398.12,111.78,112.04,1.1,1.7,7.38,150.99,5.26,41.27,34.9,112.47,199.81
23-05-2019 08:00,294.5,9.25,55.78,1.64,1.29,4.98,37.25,121.37,23.04,34.91,94.43,122.12
23-05-2019 16:00,265.31,62.49,96.08,1.33,1.94,5.49,102.3,40.99,21.35,34.81,75.42,67.38
24-05-2019 00:00,141.31,112.08,100.52,1.36,1.51,5.43,144.6,5.97,15.81,47.21,41.57,67
24-05-2019 08:00,160.94,8.82,34.49,3.08,0.97,1.86,25.52,34.83,10.21,57.84,18.53,31.31
24-05-2019 16:00,142.81,26.18,78.88,1.74,0.86,2.74,63.36,24.42,15.58,50.29,64.52,47.56
25-05-2019 00:00,138.56,22.75,61.04,2.09,0.81,1.81,50.94,23.35,15.33,43.38,12.92,62.31
25-05-2019 08:00,133,5.72,41.76,2.98,0.94,1.72,26.88,82.13,10.31,35.33,31.4,38.75
25-05-2019 16:00,147.25,6.71,73.69,2.1,0.48,3.32,44.64,45.79,12.98,32.02,60.27,39.06
26-05-2019 00:00,236.25,40.01,93.31,1.45,0.95,8.19,82.31,25.03,30.15,31.3,35.77,121.5
26-05-2019 08:00,148.31,6.55,47.61,2.47,0.88,2.86,30.61,104.65,13.11,25.24,40.38,57.5
26-05-2019 16:00,183.56,23.85,89.8,1.74,0.68,4.08,67.17,35.33,13.9,22.63,40.54,53.44
27-05-2019 00:00,279,105.47,132.24,1.13,1.15,9,156.2,7.69,40.74,27.6,40.89,122.94
27-05-2019 08:00,212.81,9,59.93,2.3,0.72,3.38,39.18,108.13,18.78,26.86,56.81,79.19
27-05-2019 16:00,216.69,46.62,95.91,1.7,1.24,5.25,89.08,30.33,15.27,20.91,55.07,52.44
28-05-2019 00:00,276.06,108.42,132.87,1.21,1.29,5.61,159.38,6.07,33.24,24.94,64.72,123.31
28-05-2019 08:00,173.06,10.08,59.35,2.49,0.9,2.85,39.81,109.54,12.83,23.33,63.86,54
28-05-2019 16:00,220.81,41.15,107.8,1.97,1.28,7.69,91.02,35.1,17.12,23.17,82,57.69
29-05-2019 00:00,287.31,None,None,None,1.23,5.88,None,9.56,47.8,27.85,88.51,139.19
29-05-2019 08:00,210.06,5,51,2.7,0.48,3.3,31.29,122.01,19,28.95,60.89,85.44
29-05-2019 16:00,262,18.2,96.64,1.98,2.32,5.25,66.18,31.54,17.74,18.99,75.42,73.81
30-05-2019 00:00,450.47,None,None,None,1.6,12.77,None,5.82,49.7,20.22,135.25,205.12
30-05-2019 08:00,254.66,4.85,47.83,2.78,0.46,4.17,29.4,101.85,17.98,21.19,67.19,89.75
30-05-2019 16:00,252.69,115.02,125.86,1.47,1.82,6.19,148.34,22.82,17.98,23.43,77.48,60.31
31-05-2019 00:00,513.97,102.18,99.06,1.65,0.96,8.94,135.69,6.19,32.79,25.55,93.1,148.72
31-05-2019 08:00,452.53,11.28,58.57,1.67,0.46,4.74,40.43,111.98,19.23,27.35,39.77,91.12
31-05-2019 16:00,525.44,128.72,154.21,0.79,2.83,11.27,149.62,44.75,39.69,28.05,93.28,124.22
01-06-2019 00:00,480.62,214.88,144.11,1.06,1.43,15.13,246.88,4.43,41.29,32.92,105.91,162.19
01-06-2019 08:00,413.44,10.7,71.45,1.76,1.01,6.9,46.69,115.33,17.81,55.66,34.49,113.31
01-06-2019 16:00,368.69,11.04,110.83,None,2.19,9.32,67.8,50.71,22.23,71.5,39.93,91.69
02-06-2019 00:00,310.44,None,None,None,0.89,2.33,None,15.71,16.2,26.39,13.04,86.16
02-06-2019 08:00,297.31,None,None,None,0.62,0.65,None,6.22,13.03,50.83,7.65,78.06
02-06-2019 16:00,313.78,None,None,None,1.31,1.02,None,57.47,20.07,68.48,17.41,87.81
03-06-2019 00:00,324.19,None,None,None,0.76,0.6,None,6.91,11.3,46.54,5.16,70.25
03-06-2019 08:00,557.19,5.97,43.11,3.07,0.94,1.49,27.79,17.81,13.2,68.39,18.72,66.69
03-06-2019 16:00,337.31,8.72,64.12,2.77,1.29,3.41,41.19,45.16,17.57,32.63,36.25,48.62
04-06-2019 00:00,255.44,33.61,81.33,2.78,0.86,3.28,70.67,30.5,19.44,24.63,13.63,55.5
04-06-2019 08:00,251.81,5.67,45.57,2.41,1.1,2.9,28.86,80.97,18.03,33.13,29.23,54.94
04-06-2019 16:00,286.25,17.37,86.52,1.48,1.78,5.01,60.18,67.33,19.27,37.46,31.31,71.19
05-06-2019 00:00,249.12,55.93,91.81,1.57,1.25,4.42,94.44,28.7,19.71,39.29,24.87,77.62
05-06-2019 08:00,228.75,4.22,42.01,1.83,0.98,2.76,25.79,98.6,15.86,42.3,18.75,64.12
05-06-2019 16:00,320.31,31.1,93.82,1.23,1.77,5.71,75.24,41.17,20.26,40.97,44.85,71.19
06-06-2019 00:00,294.94,71.25,89.62,0.91,1.21,5.13,105.75,9.05,25.45,36.41,119.92,86
06-06-2019 08:00,288.44,11.94,63.54,1.3,1.05,4.36,43.52,89.91,18,40.44,55.96,67.97
06-06-2019 16:00,348.62,20.18,69.09,2.59,1.08,3.33,53.19,49.53,17.18,32.63,39.1,56.62
07-06-2019 00:00,144.69,59.18,79.37,2.01,0.66,2,90.42,31.07,14.96,32.77,8.76,40.25
07-06-2019 08:00,240.31,6.25,52.28,1.56,1.12,4.53,32.89,123.31,18.35,35.88,25.19,70.44
07-06-2019 16:00,235.75,22.27,80.67,1.39,1.45,5.41,61.05,59.73,18.78,36.34,42.94,70
08-06-2019 00:00,269.19,31.14,89.35,1.35,1.09,4.1,72.89,16.88,19.53,38.76,19.85,83.25
08-06-2019 08:00,187.31,10.69,59.24,1.34,0.93,2.58,40.21,131.18,14.18,39.28,44.08,52.38
08-06-2019 16:00,317.5,62.49,93.35,1.17,2.47,7.36,100.61,37.73,18.79,31.95,62.65,73.5
