From Date,PM10,NO,NO2,WS,CO,Benzene,NOx,Ozone,SO2,NH3,Toluene,PM2.5
19-03-2019 16:00,322.69,140.42,96.54,0.63,0.55,5.06,165.79,10.12,23.93,36.17,48.5,182
20-03-2019 00:00,295.66,61.99,87.4,0.71,2.82,4.84,97.01,8.59,22.46,42.4,53.98,182
20-03-2019 08:00,253.06,22.51,78.61,2.59,2.85,2.77,60.16,36.25,17.79,43.11,21.16,113.69
20-03-2019 16:00,251.47,68.27,88.12,0.76,1.47,3.57,102.54,26.37,30.29,47.91,39.66,97.34
21-03-2019 00:00,348.03,65.45,64.67,0.32,3.31,9.41,87.77,33.95,28.68,55.41,32.24,329.25
21-03-2019 08:00,157.5,5.52,43.29,0.77,1.68,3.28,27.52,48.05,24.41,45.66,16.6,None
21-03-2019 16:00,128.84,17.86,46.48,0.77,1.45,2.28,39.31,33.47,16.7,38.28,14.81,None
22-03-2019 00:00,105.91,59.41,41.49,0.91,1.01,2.39,70.51,21.83,17.92,30.7,13.96,None
22-03-2019 08:00,223.84,69.38,72.89,2.34,1.88,1.71,95.33,27.14,15.38,28.57,14.16,None
22-03-2019 16:00,151.72,83.92,70.8,1.67,1.67,2.67,106.09,26.84,11.92,25.51,16.24,35.63
23-03-2019 00:00,133.03,52.63,55.77,1.33,1.14,2.15,72.54,27.82,16.2,29.93,13,75.88
23-03-2019 08:00,298.61,98.76,67.38,2.51,2.14,1.73,116.12,38.37,16.33,25.55,12.63,90.32
23-03-2019 16:00,188.84,88.94,64.27,2.14,2.94,2.31,106.96,29.37,13.79,29.03,16.13,44.12
24-03-2019 00:00,145.66,154.42,62.99,0.73,1,2.2,159.31,15.78,25.92,25.02,16.11,50.78
24-03-2019 08:00,235.84,125.71,78.2,1.76,2.11,2.32,144.18,28.39,20.24,35.18,14.68,80.03
24-03-2019 16:00,159.69,70.77,60.59,1.18,1.66,1.64,89.88,16.34,24.56,33.32,13.79,41.22
25-03-2019 00:00,175.69,100.16,55.63,0.86,1.3,2.57,111.26,5.03,26.7,38.21,13.85,82.62
25-03-2019 08:00,235.53,102,74.11,1.6,0.66,2.48,122.68,19.19,17.83,43.12,15.51,76.31
25-03-2019 16:00,207.62,94.17,69.57,1.14,1.29,2.44,113.78,11.91,18.05,42.91,14.97,60.12
26-03-2019 00:00,201.53,105.53,61.76,0.54,1.98,3.34,118.92,4.53,22.33,41.71,17.22,99.94
26-03-2019 08:00,221.97,94.4,73.85,1.97,2.01,2.03,116.3,24.55,18.71,39.99,13.48,64.25
26-03-2019 16:00,216.34,163.72,99.2,1.06,1.18,4.07,186.21,19.1,16.12,39.98,23.7,53.06
27-03-2019 00:00,287.03,152.22,70.28,0.35,1.43,4.27,168.23,10.81,20.01,45.66,20.5,103.59
27-03-2019 08:00,249.31,146.59,101.12,1.45,2.51,2.62,173.1,28.4,17.35,45.61,13.08,66.16
27-03-2019 16:00,319.28,233.01,99.71,0.7,2.23,5.96,242.98,14.47,15.93,40.58,33.58,71.09
28-03-2019 00:00,555.03,306.59,82.38,0.3,1.91,8.71,297.48,1.42,28.05,64.86,43.92,209.53
28-03-2019 08:00,324.84,75.44,102.05,0.62,2.25,4.35,115.84,39.95,30.02,67.42,17.47,134.47
28-03-2019 16:00,317.96,70.6,94.6,0.44,3.69,6.25,107.8,18.24,25,64.2,31.15,131.91
29-03-2019 00:00,614.12,296.49,107.44,0.3,1.97,9.99,296.74,None,22.67,69.44,49.67,314.72
29-03-2019 08:00,358.62,57.44,133.01,0.74,1.23,4.81,117.43,22.33,23.76,79.62,25.57,137.09
29-03-2019 16:00,291.62,109.83,81.64,0.43,2.7,4.99,132.98,9.72,18.98,69.87,27.62,111
30-03-2019 00:00,484.75,226.16,82.16,0.3,1.34,9.77,228.19,None,31.19,56.75,32.56,251.28
30-03-2019 08:00,292.5,84.06,87.81,0.8,1.75,3.73,113.36,13.78,28.5,75.49,18.81,114.5
30-03-2019 16:00,301.03,70.16,73.97,0.51,3.56,4.71,96.58,51.71,36.33,52.52,33.38,93.66
31-03-2019 00:00,251.88,86.81,61.62,0.66,1.12,3.13,103.48,None,35.58,38.78,24.62,93.84
31-03-2019 08:00,258.41,None,None,2.58,1.82,1.51,None,23.97,15.76,84.5,12.53,45.84
31-03-2019 16:00,195,84.6,47.3,2.07,2.25,1.94,94.57,25.31,12.43,33.9,11.8,37.56
01-04-2019 00:00,161.28,97.5,57.57,1.05,1.17,1.69,109.65,18.65,17.02,40.56,6.85,55.44
01-04-2019 08:00,261.56,64.66,75.7,2.3,1.11,1.98,93.04,31.23,16.27,26.4,9.57,66.67
01-04-2019 16:00,189.88,80.36,81.67,1.49,1.68,2.77,109.1,27.17,15.23,47.4,17.69,38.41
02-04-2019 00:00,348.66,211.14,87.49,0.32,1.94,5.22,218.75,5.61,22.17,34.86,28.38,118.28
02-04-2019 08:00,284.25,45.71,93.58,0.93,1.28,3.34,87.05,55.72,24.76,44.43,31.67,102.12
02-04-2019 16:00,235.12,113.07,93.03,0.81,2.76,4.24,132.68,22.85,19.08,45.7,25.38,80
03-04-2019 00:00,282.22,72.07,48.99,0.35,1.56,3.61,84.94,8.04,18.7,40.76,17.02,106.62
03-04-2019 08:00,241.5,93.41,112.19,1.17,1.77,3.1,135.76,34.93,13.76,62.46,13.86,71.41
03-04-2019 16:00,311.44,138.29,107.17,0.47,2.97,5.67,169.6,15.6,32.55,58.73,43.91,110.91
04-04-2019 00:00,470.94,146.21,87.91,0.31,2.79,9.18,166.06,59.73,44.21,62.56,58.62,224.41
04-04-2019 08:00,323.22,22.02,111.38,1.16,1.93,4.93,77.2,43.58,31.27,89.76,28.55,129
04-04-2019 16:00,329.25,139.37,140.28,0.58,2.97,5.6,188.15,24.14,40.06,50.06,26.88,113.22
05-04-2019 00:00,586.07,340.71,112.75,0.3,4.21,10.33,345.63,104.56,83.95,58.46,154.08,309.28
05-04-2019 08:00,320.12,12.55,115.67,1.51,1.71,5.04,71.75,47.4,39.9,67.04,43.23,135.81
05-04-2019 16:00,441.75,198.38,119.74,0.66,3.27,6.54,232.03,18.11,25.1,49.62,38.75,102.88
06-04-2019 00:00,401.84,107.66,72.2,0.71,1.68,5.47,126.18,10.87,22.8,50.78,31.76,121.59
06-04-2019 08:00,371.09,23.88,86.04,1.69,1.18,4.34,65.18,34.3,25.34,68.42,18.08,139.34
06-04-2019 16:00,422.75,104.44,102.9,0.64,2.62,6.75,139.87,33.06,46.59,61.69,35.38,118.88
07-04-2019 00:00,492.28,49.42,81.74,0.73,2.83,9,83.81,100.53,52.39,58.71,31.47,220.5
07-04-2019 08:00,308.94,4.63,38.3,3.87,0.7,3.56,24.14,None,21.3,81.53,14.26,118.59
07-04-2019 16:00,232.15,27.39,57.09,2.88,1.64,1.67,52.7,None,11.17,56.06,14.33,115.81
08-04-2019 00:00,302.69,114.02,62.43,0.81,1.93,2.93,126.14,121.76,21.31,47.68,35.82,84.28
08-04-2019 08:00,493.5,30.23,95.81,1.03,1.56,3.91,75.59,17.49,36.18,80.78,22.86,129.69
08-04-2019 16:00,269.75,28.09,83.68,1.68,2.95,3.27,67.4,22.58,22.65,58.51,37.32,59.47
09-04-2019 00:00,273.34,76.6,71.8,0.46,1.15,5.56,100.65,58.31,57.29,45.38,57.82,113.22
09-04-2019 08:00,223.69,17.91,84.85,1.41,1.8,3.17,59.7,57.52,24.84,55.04,22.92,78.09
09-04-2019 16:00,395.66,170.62,127.17,0.48,3.02,6.84,206.25,21.29,26.82,56.23,32.3,115.06
10-04-2019 00:00,703.47,256.83,104.09,0.44,3.14,12.96,299.32,44.16,52.94,67.94,81.01,311.03
10-04-2019 08:00,237.22,46.24,95.64,0.93,2.02,3.55,88.5,35.03,19.87,68.84,19.11,70.31
10-04-2019 16:00,281.91,103.56,106.27,0.58,2.75,8.67,140.91,18.41,23.98,56.39,68.35,66.72
11-04-2019 00:00,270.56,109.28,73.73,0.34,1.99,7.53,128.24,69.14,33.24,47.51,77.32,115.19
11-04-2019 08:00,299.66,73.01,104.68,0.91,2.45,5,115.26,24.82,22.95,52.97,35.7,81.84
11-04-2019 16:00,261.25,90.57,92.74,0.58,1.69,5.41,123.05,14.28,22.73,43.48,32.63,68.66
12-04-2019 00:00,339.12,57.79,64.23,1.28,1.22,4.1,81.28,20.43,26.59,39.83,19.32,88.34
12-04-2019 08:00,250.78,54.1,75.7,1.16,1.9,3.27,83.39,29.98,19.24,48.59,20.39,66
12-04-2019 16:00,293.59,117.12,115.91,0.41,2.23,6.2,157.1,17.58,31.79,47.93,29.65,96.09
13-04-2019 00:00,216.97,96.67,66.27,0.36,2.18,3.87,114.04,15.5,34.12,40.13,19.57,99.12
13-04-2019 08:00,251.59,79.38,83.11,2.39,2.09,2.71,109.09,35.51,16.76,39.46,19.02,54.12
13-04-2019 16:00,222.75,57.03,71.07,1.14,0.83,3.1,84.33,27.45,24.71,40.91,16.71,54.5
14-04-2019 00:00,132.38,77.32,62.1,0.8,1.57,3.25,96.1,13.52,29.52,34.32,22.52,46.31
14-04-2019 08:00,218.97,73.72,84.83,2.04,1.81,2.31,105.08,35.67,19.76,38.77,16.48,60.19
14-04-2019 16:00,255.19,91.69,73.56,1.34,1.99,2.74,113.91,24.37,13.01,36.34,16.8,47.72
15-04-2019 00:00,163.16,66.87,51.88,1.03,1.56,2.8,82.07,21.61,24.53,32.93,9.09,49
15-04-2019 08:00,217.66,87.44,91.2,1.91,1.42,2.27,119.75,31.1,15.67,32.81,15.71,47.5
15-04-2019 16:00,398.22,293.05,119.9,0.58,4.11,8.21,311.32,14.93,15.69,36.88,34.42,82.5
16-04-2019 00:00,308.85,52.38,37.79,3.22,2.15,3.36,62.93,20.43,6.55,40.92,19.86,99.07
16-04-2019 08:00,130.81,20.75,52.28,1.87,2.1,3.41,44.72,49.65,19.54,50.8,36.77,38.75
16-04-2019 16:00,170.72,46.43,63.74,2.58,2.61,2.65,71.66,24.01,9.41,35.3,18.25,37.2
17-04-2019 00:00,175.41,18.7,46.97,1.66,1.9,1.04,40.2,22.41,10.86,32.05,29.28,17.84
17-04-2019 08:00,98.91,17.15,39.28,2.56,1.76,1.65,34.9,35.26,12.91,35.95,13.11,39.09
17-04-2019 16:00,84.5,52.93,69.34,1.75,1.72,1.85,80.17,25.96,6.01,21.42,22.25,27.6
18-04-2019 00:00,89.41,31.02,46.5,0.66,1.55,3.16,49.99,28.63,17.57,31.64,21.04,41.09
18-04-2019 08:00,124.28,32.3,71.89,1.05,1.95,3.13,64.58,59.76,20.25,25.87,18.32,46.47
18-04-2019 16:00,239.53,107.06,105.36,0.48,2.37,4.91,143.36,32.13,15.42,31.84,25.3,81.25
19-04-2019 00:00,313.12,118.72,77.69,0.43,1.75,7.77,138.13,13.83,28.87,34.91,31.58,128.81
19-04-2019 08:00,146.25,44.03,77.33,1.2,1.61,2.41,77.07,60.02,19.57,35.98,13.64,49.53
19-04-2019 16:00,255.5,211.96,124.13,0.48,2.66,4.72,238.87,27.72,11.11,36.43,22.92,68.91
20-04-2019 00:00,352.69,163.92,107.64,0.34,1.78,6.63,190.91,13.2,29.51,45.47,21.95,167.06
20-04-2019 08:00,178.41,49.31,102.05,0.87,1.59,3.28,94.44,81.27,22.62,38.1,14.83,73.84
20-04-2019 16:00,323.12,279.68,173.47,0.44,2.89,5.47,319.43,39.43,15.27,36.75,23.69,77.59
21-04-2019 00:00,484.62,332.99,132.47,0.3,3.13,10.64,341.65,18.93,24.63,51.7,71.13,200.81
21-04-2019 08:00,190,70.31,119.42,1.21,1.42,2.98,120.82,50.64,10.86,47.03,16.85,78.28
21-04-2019 16:00,290.72,160.02,123.9,0.81,4.28,6.53,196.38,32.88,32.19,47.44,33.45,87.25
22-04-2019 00:00,430.31,164.7,105.12,0.37,3.82,13.07,190.2,83.23,86.72,54.94,63.11,210.5
22-04-2019 08:00,285.34,29.32,107.13,1.03,2.55,6.42,80.95,66.06,33.42,61.01,27.3,122.62
22-04-2019 16:00,333.72,218.5,130.28,0.78,2.97,9.68,246.75,36.65,43.08,49.62,53.06,97.59
23-04-2019 00:00,609.27,362.38,131.44,0.37,4.71,19.32,381.75,106.7,64.63,51.78,116.41,203.47
23-04-2019 08:00,260.03,67.21,139.72,0.95,1.36,7.36,128.97,36.68,26.99,84.09,36.62,97.38
23-04-2019 16:00,309.43,49.04,120.42,0.99,2.34,6.4,104.17,24.03,15.94,66.9,37.29,83.11
24-04-2019 00:00,368.59,11.34,59.11,1.05,1.3,3.49,40.55,22.86,17.21,53.05,22.94,82.97
24-04-2019 08:00,316,8.68,71.52,1.86,2.51,4.4,45.09,51.32,19.68,77.46,22.18,136.45
24-04-2019 16:00,334.87,56.99,138.52,1.14,1.98,5.65,118.33,30.28,19.21,49.66,65.92,128.9
25-04-2019 00:00,284.62,7.9,61.94,1.36,3.27,4.25,39.37,28.67,17.91,55.16,28.83,107.16
25-04-2019 08:00,272.38,8.67,68.2,1.61,2.18,3.66,43.18,66.05,15.94,65.68,20.08,98.56
25-04-2019 16:00,344.38,44.94,105.26,1,2.45,4.44,92.64,64.74,24.55,50.12,63.66,78.84
26-04-2019 00:00,307.59,115.7,96.39,0.31,1.54,8.53,145.6,33.03,73.48,43.8,65.54,160.84
26-04-2019 08:00,278.47,69.67,125.76,1.19,1.78,5.46,123.72,53.42,24.53,46.65,22.97,96.69
26-04-2019 16:00,340.47,251.57,131.67,0.97,3.2,9,273.42,28.15,13.91,43.58,35.62,73.84
27-04-2019 00:00,247.59,68.82,67.66,1.07,0.88,3.64,92.33,33.6,29.4,35.61,21.64,65.56
27-04-2019 08:00,389.06,89.51,95.38,3.09,1.8,2.5,123.83,54.82,15.43,40.37,18.64,63.91
27-04-2019 16:00,337.28,122.56,98.58,1.74,2.55,6.59,152.16,40.43,15.25,35.81,26.31,62.59
28-04-2019 00:00,280.41,86.5,69.33,1.18,1.76,3.1,107.56,37.53,33.84,31.58,16.48,62.44
28-04-2019 08:00,312.19,81.81,94.47,2.47,1.53,2.3,116.88,56.08,17.72,37.48,16.53,68.38
28-04-2019 16:00,292.28,145.25,103.11,1.01,2.9,4.77,173.26,32.17,15.64,32.9,25.52,68.03
29-04-2019 00:00,275.34,178.89,80.66,0.52,2.02,3.73,193.77,28.47,33.97,34.14,18.13,68.72
29-04-2019 08:00,270.59,90.17,109.51,1.08,2.07,3.21,131.56,59.78,25.51,37.98,17.65,76.31
29-04-2019 16:00,376.41,206.33,121.99,0.44,2.65,8.36,235.87,32.5,34.71,32.61,44.22,109.56
30-04-2019 00:00,316.31,184.17,98.97,0.39,2.05,9.23,202.64,36.15,54.47,37.01,35.87,132.03
30-04-2019 08:00,311.22,11.38,80.93,1.92,1.68,4.19,52.31,99.29,24.36,44.44,17.73,113.5
30-04-2019 16:00,347.91,31.24,119.4,1.06,2.67,5.86,89,56.24,35.47,40.42,38.48,109.25
01-05-2019 00:00,406.97,83.1,89.13,0.37,1.58,8.37,115.16,63.15,72.42,42.41,32.13,160.06
01-05-2019 08:00,382.44,46.9,117.24,0.55,1.53,6.27,100.59,111.17,41.29,50.85,21.86,167.81
01-05-2019 16:00,341.91,87.17,146.54,0.51,2.95,5.07,149,55.73,24.97,41.82,37.79,115.66
02-05-2019 00:00,301.41,38.31,63.38,0.64,1.88,6.11,64.95,31.84,40.11,34.85,20.25,97.38
02-05-2019 08:00,337.12,10.19,55.66,2.96,3.15,3.06,37.91,74.95,31.19,40.32,25.56,92.78
02-05-2019 16:00,265.34,39.54,72.42,1.77,2.48,2.64,70.62,60.4,19.82,32.97,21.8,68.38
03-05-2019 00:00,156.22,43.4,62.77,0.74,2.05,3.95,68.79,77.72,47.35,30.32,28.27,69.72
03-05-2019 08:00,183.19,14.34,54.56,1.96,1.83,2.87,40.72,76.59,33.09,25.62,20.92,83
03-05-2019 16:00,216.44,131.04,103.57,0.94,2.63,4.38,162.07,49.3,15.31,31.47,25.53,68.34
04-05-2019 00:00,275.19,125.21,83.71,0.39,2.22,6.52,146.55,21.18,18.53,34.7,33.12,93.38
04-05-2019 08:00,217,55.75,86.71,1.52,1.76,2.95,91.55,59.76,20.23,45.06,15.07,68.71
04-05-2019 16:00,None,None,None,None,None,None,None,None,None,None,None,None
05-05-2019 00:00,None,None,None,None,None,None,None,None,None,None,None,None
05-05-2019 08:00,222.82,None,None,2.47,2.64,2.14,None,81.15,10.53,None,10.64,66.59
05-05-2019 16:00,386.44,None,None,0.84,4.98,6.78,None,51.51,32.45,None,52.71,111.81
06-05-2019 00:00,513.28,None,None,0.31,2.05,9.76,None,25.85,31.75,None,43.85,176.91
06-05-2019 08:00,304.34,39.09,185.35,2.14,1.62,3.75,130.44,63.11,15.43,15.95,13.33,97.38
06-05-2019 16:00,196,113.42,90.82,2.23,1.77,2.62,140.78,67.77,11.8,27.38,10.05,73
07-05-2019 00:00,None,None,None,None,None,None,None,None,None,None,None,None
07-05-2019 08:00,432.27,75.14,77.35,2.24,1.18,2.24,102.4,44.08,11.3,31.99,10.15,101
07-05-2019 16:00,537.5,258.34,91.47,0.7,4.58,9.11,276.03,42.69,29.15,29.41,72.82,148.72
08-05-2019 00:00,687.36,321.72,85.84,0.38,2.95,14.8,320.55,36.67,32.77,45.41,100.06,500.53
08-05-2019 08:00,502.34,119.78,84.48,2.17,2.06,3.35,142.57,38.92,12.76,43.42,17.29,201.12
08-05-2019 16:00,443.78,174.29,80.37,0.92,2.33,6.96,184.83,26.94,19.72,32.15,25.76,191.94
09-05-2019 00:00,507.94,155.56,54.81,0.47,2.79,6.43,156.03,16.86,25.76,30.85,20.9,206.44
09-05-2019 08:00,519.97,135.18,49.51,2.23,2.18,2.62,125.38,28.72,13.68,29.18,10.29,205.41
09-05-2019 16:00,456.66,325.13,137.36,0.54,3.16,7.91,336.95,16.34,14.45,26.44,26.29,188.81
10-05-2019 00:00,411.5,125.6,60.7,0.92,1.28,4.14,134.31,19.58,20.79,32.06,9.75,182.03
10-05-2019 08:00,316.56,91.71,102.12,1.49,1.7,2.85,129.05,44.25,13.85,31.29,10.46,163.47
10-05-2019 16:00,374.6,93.8,80.51,0.94,1.36,3.05,119.29,30.87,13.91,34.83,13.28,141.66
11-05-2019 00:00,456.62,170.79,86.57,0.42,1.45,4.61,185.3,52.43,27.01,29.54,37.12,141.47
11-05-2019 08:00,342.03,89.28,118.21,1.74,1.9,3.52,135.64,47.12,19.36,45.38,14.03,182.19
11-05-2019 16:00,318.09,75.67,87.39,1.06,2.37,3.72,108.17,47.1,14.21,49.81,14.9,130.53
12-05-2019 00:00,401.71,70.66,75.3,1.19,1.29,4.45,97.66,28.39,22,38.41,18.27,213.25
12-05-2019 08:00,573.89,74.06,79.32,2.55,0.97,1.38,102.58,56.8,10.56,38.49,6.05,309.16
12-05-2019 16:00,374.28,147.7,118.77,0.54,2.13,5.19,183.5,42.88,18.2,38.44,16.49,139.81
13-05-2019 00:00,522.16,175.3,102,0.31,2.08,9.55,197.15,26.14,41.57,62.68,24.48,276.25
13-05-2019 08:00,483.5,46.38,114.48,0.58,1.77,6.15,98.76,67.52,50.78,55.42,14.67,343.31
13-05-2019 16:00,361.94,64.47,81.38,2.16,1.33,2.75,95.88,39.27,16.18,36.02,17.71,74.31
14-05-2019 00:00,242.91,47.16,55.96,0.54,1.11,2.49,68.26,20.64,13.02,51.69,10.88,72.84
14-05-2019 08:00,216.31,68.03,90.68,0.7,1.71,3.59,103.73,45.82,18.66,62.45,11.91,92.16
14-05-2019 16:00,172.25,94.2,118.13,0.55,2.31,4.05,139.65,29.53,19.22,44.09,16.99,100.69
15-05-2019 00:00,373.94,64.52,92.32,0.36,1.41,11.81,101.7,46.84,69.61,56.59,61.19,202.06
15-05-2019 08:00,135.94,63.04,49.19,2.16,1.43,3.29,77.56,18.96,17.21,54.92,22.17,79.66
15-05-2019 16:00,239.03,3.3,None,0.75,1.95,5.16,None,36.9,32.7,103.95,51.51,77.69
16-05-2019 00:00,330.94,46.6,None,1.28,1.42,5.59,None,13.12,25.23,103.18,22.3,108.72
16-05-2019 08:00,145.44,45.84,118.84,0.95,1.58,3.25,100.58,35.3,20.72,64.85,21.13,51.59
16-05-2019 16:00,215.44,148.11,128.01,0.89,2.34,6.32,188.85,45.9,22.76,61.76,42.96,85.38
17-05-2019 00:00,373.25,216.42,106.36,0.72,1.44,8.58,232.9,17.52,25.9,57.68,35.93,121.59
17-05-2019 08:00,557.72,52.35,83.8,1.14,1.97,2.32,87.19,41.16,16.79,85.33,13.82,105.09
17-05-2019 16:00,125.38,64.39,88.72,1.39,1.63,2.58,99.68,29.84,10.59,60.53,37.85,33.88
18-05-2019 00:00,67.28,113.41,75.23,0.6,1.98,3.15,132.46,11.73,10.38,62.41,16.02,32.53
18-05-2019 08:00,107.16,72.71,86.1,1.73,1.89,1.63,105.08,23.93,10.1,83.79,8.39,43.97
18-05-2019 16:00,167.41,168.13,134.24,1.01,None,4.21,208.5,24.5,8.71,62.96,14.55,57.72
19-05-2019 00:00,181,128.89,106.34,0.39,None,4.81,161.68,16.09,10.78,64.07,15.9,94
19-05-2019 08:00,150.31,91.37,131.3,1.61,None,2.15,144.34,45.01,17.61,68.89,9.11,75.28
19-05-2019 16:00,204.91,270.75,154.07,0.82,None,5.04,302.79,34.77,12.37,56.37,18.96,68.41
20-05-2019 00:00,305,299.2,140.85,0.3,None,7.97,318.95,21.9,17.74,65.47,39.5,161.59
20-05-2019 08:00,204.31,118.56,143.74,1.63,2.1,3.02,173.15,40.54,16.71,76.59,11.21,96.97
20-05-2019 16:00,169.28,257.71,137.44,0.86,1.62,6.37,283.04,30.42,9.93,63.34,22.72,60.28
21-05-2019 00:00,236.38,253.75,115.55,0.37,2.53,8.75,268.28,18.9,19.66,63.87,23.97,114.47
21-05-2019 08:00,151.88,110.57,134.93,1.14,2.82,2.96,161.76,51.12,17.72,59.76,11.82,77.31
21-05-2019 16:00,139.69,145.37,120.1,0.67,2.13,2.45,182.37,33.26,12.01,47.23,13.73,44.53
22-05-2019 00:00,187.44,196.43,88.28,0.36,1.75,5.48,207.17,17.05,16.46,49.01,15.23,91.97
22-05-2019 08:00,169.88,182.41,123.61,0.91,2.78,4.16,214.47,29.87,11.92,58.84,12.48,61.34
22-05-2019 16:00,246.34,203.52,151.17,0.35,2.6,7.29,244.9,26.11,13.9,49.51,32.42,81.88
23-05-2019 00:00,279.16,307.3,108.76,0.3,3.56,11.28,320.35,16.66,19.91,59.24,33.89,123.75
23-05-2019 08:00,211.06,110.72,137.06,1.15,2.09,4.42,162.69,35.66,24.37,80.2,14.23,121.6
23-05-2019 16:00,118.43,119.13,106.62,1.01,3.14,3.41,153.86,32.61,10.9,59.3,21.12,69.03
24-05-2019 00:00,139.44,118.79,57.97,0.55,2.29,5.02,127.7,9.49,12.7,62.42,18.45,108.72
24-05-2019 08:00,114.16,55.71,54.75,2.08,1.82,1.37,74.61,19.98,15.58,64.54,10.08,36.78
24-05-2019 16:00,112.72,146.01,90.8,1.01,2.37,5.26,167.29,9.14,9.37,64.46,25.93,47.81
25-05-2019 00:00,114.53,71.66,53.93,1.2,1.1,2.63,87.11,9.84,11.06,53.26,9.98,50.97
25-05-2019 08:00,107.34,99.37,82.45,2.44,2.1,1.64,124.88,23.72,10.77,48.59,7.99,33.03
25-05-2019 16:00,116.33,104.87,89.97,1.56,1.83,3.82,133.34,26.43,8.48,45.16,13.54,35.22
26-05-2019 00:00,112.28,109.21,84.53,0.57,1.46,2.77,133.71,25.43,16.98,45.42,8.52,66.81
26-05-2019 08:00,105.97,120,122.65,1.88,1.74,1.86,163.04,37.36,14.79,42.62,8.1,51.25
26-05-2019 16:00,118.75,111.09,112.85,0.94,2.62,3.64,150.59,32.78,10.67,41.23,17.03,42.5
27-05-2019 00:00,150.44,163.01,103,0.34,1.43,4.24,188.81,17.67,14.8,43.2,14.25,78
27-05-2019 08:00,240.6,92.72,134.95,1.8,2.63,2.85,147.33,35.52,16.47,47.04,9.24,127.75
27-05-2019 16:00,214.34,136.13,112.82,1.1,1.86,4.91,171.06,32.31,13.25,42.95,20.58,49.06
28-05-2019 00:00,294.56,221.54,112.04,0.33,2.36,6.54,241.29,19.32,25.5,35.38,21.35,94.56
28-05-2019 08:00,213.59,116.68,128.55,1.92,1.84,2.75,163.48,39.56,13.43,40.32,10.44,59.19
28-05-2019 16:00,269.84,193.72,124.01,1.17,2.42,6.18,223.95,36.26,16.2,41.18,22.13,54.22
29-05-2019 00:00,332.84,216.84,118.1,0.35,2.53,6.95,239.54,20.03,19.83,36.86,24.17,103.5
29-05-2019 08:00,209.25,79.6,131.16,1.3,1.91,3.18,134.64,48.57,18.66,45.9,10.93,68.59
29-05-2019 16:00,362.25,232.25,136.81,0.75,3.19,8.11,263.33,30.45,14.89,43.72,33.21,83.47
30-05-2019 00:00,446.5,338.28,118.84,0.31,2.78,12.59,339,18.4,22.9,46.87,44.97,141.28
30-05-2019 08:00,259.44,82.23,126.45,1.47,2.33,4.07,134.22,40.3,14.56,51.67,14.78,67.81
30-05-2019 16:00,327.94,237.47,125.09,0.81,3.45,8.16,274.16,30.09,18.47,45.89,30.47,74.34
31-05-2019 00:00,487.75,175.21,80.71,0.74,1.83,5.04,185.77,18.58,14.94,41.08,18.48,91.09
31-05-2019 08:00,408.41,67.82,94.12,1.38,1.93,2.49,105.36,61.62,17.93,48,9.38,90.31
31-05-2019 16:00,421.25,134.27,162.68,0.72,3.08,6.34,161.08,56.91,25.33,54.66,48.38,114.06
01-06-2019 00:00,514.03,158.87,109.71,0.68,2.51,7.79,183.73,35.38,59.09,63.74,97.16,163.69
01-06-2019 08:00,297.34,6.27,59.68,2.29,1.32,3.1,36.86,37.83,14.85,68.21,22.32,92.84
01-06-2019 16:00,296.94,11.84,98.2,2.11,2.14,2.99,61.87,27.27,14.58,68.92,37.78,82.62
02-06-2019 00:00,222.5,7.3,41.55,3.27,1.48,1.69,28.05,14.13,11.58,58.7,29.4,67.28
02-06-2019 08:00,231.47,6.55,46.31,2.72,1.95,1.77,29.97,22.69,10.68,59.54,10.84,74.69
02-06-2019 16:00,259.72,15.04,87.41,1.83,2.44,2.34,58.75,25.53,10.05,64.43,47.22,92.72
03-06-2019 00:00,308.41,5.1,30.96,3.35,1.86,1.62,20.64,12.24,9.35,47.17,6.16,65.97
03-06-2019 08:00,478.78,5.66,38.41,3.9,1.54,1.5,25.04,22.01,8.47,47.15,6.98,71.19
03-06-2019 16:00,237.66,4.38,54.78,3.22,2.03,1.58,32.7,25.81,6.82,43.26,13.32,66.06
04-06-2019 00:00,147.38,6.31,42.19,3.18,2.11,1.58,27.58,22.94,11.52,36.27,15.32,47.84
04-06-2019 08:00,173.5,4.51,39.57,3.27,2.57,1.23,24.73,40.81,10.52,30.85,7.15,51.56
04-06-2019 16:00,231.72,17.06,95.14,1.1,3.09,3.07,64.53,38.65,8.11,35.34,49.98,71.56
05-06-2019 00:00,201.16,8.21,48.65,1.11,1.67,3.03,32.57,15.16,14.94,32.38,34.11,77.19
05-06-2019 08:00,213.22,5.59,44.04,2.11,1.27,2.39,27.98,42.68,14.13,34.4,15.37,71.94
05-06-2019 16:00,305.12,114.23,110.67,0.53,2.67,4.19,151.98,30.38,19.45,37.72,34.67,78.12
06-06-2019 00:00,319.72,155.58,107.15,0.51,1.17,4.17,182.91,16.79,21.71,37.07,67.91,91.56
06-06-2019 08:00,244.22,26.04,99.28,1.06,2.31,3.09,74.02,54.06,21.55,44.75,21.83,94.66
06-06-2019 16:00,288.25,37.28,75.78,2.2,1.89,2.03,70.71,41.63,13.18,63.52,17.71,66.78
07-06-2019 00:00,88.16,10.64,44.37,1.63,1.39,1.18,32.28,21.31,12.5,43.08,8.11,41.34
