From Date,Humidity
2019-03-28 08:00:00,47.7379
2019-03-28 16:00:00,47.7379
2019-03-29 00:00:00,52.22
2019-03-29 08:00:00,52.22
2019-03-29 16:00:00,52.22
2019-03-30 00:00:00,43.7469
2019-03-30 08:00:00,43.7469
2019-03-30 16:00:00,43.7469
2019-03-31 00:00:00,47.0606
2019-03-31 08:00:00,47.0606
2019-03-31 16:00:00,47.0606
2019-04-01 00:00:00,64.6136
2019-04-01 08:00:00,64.6136
2019-04-01 16:00:00,64.6136
2019-04-02 00:00:00,32.6837
2019-04-02 08:00:00,32.6837
2019-04-02 16:00:00,32.6837
2019-04-03 00:00:00,37.0459
2019-04-03 08:00:00,37.0459
2019-04-03 16:00:00,37.0459
2019-04-04 00:00:00,47.3568
2019-04-04 08:00:00,47.3568
2019-04-04 16:00:00,47.3568
2019-04-05 00:00:00,79.3694
2019-04-05 08:00:00,79.3694
2019-04-05 16:00:00,79.3694
2019-04-06 00:00:00,45.8154
2019-04-06 08:00:00,45.8154
2019-04-06 16:00:00,45.8154
2019-04-07 00:00:00,48.5225
2019-04-07 08:00:00,48.5225
2019-04-07 16:00:00,48.5225
2019-04-08 00:00:00,53.4149
2019-04-08 08:00:00,53.4149
2019-04-08 16:00:00,53.4149
2019-04-09 00:00:00,27.45
2019-04-09 08:00:00,27.45
2019-04-09 16:00:00,27.45
2019-04-10 00:00:00,19.803
2019-04-10 08:00:00,19.803
2019-04-10 16:00:00,19.803
2019-04-11 00:00:00,38.87
2019-04-11 08:00:00,38.87
2019-04-11 16:00:00,38.87
2019-04-12 00:00:00,31.4296
2019-04-12 08:00:00,31.4296
2019-04-12 16:00:00,31.4296
2019-04-13 00:00:00,47.8618
2019-04-13 08:00:00,47.8618
2019-04-13 16:00:00,47.8618
2019-04-14 00:00:00,31.9013
2019-04-14 08:00:00,31.9013
2019-04-14 16:00:00,31.9013
2019-04-15 00:00:00,33.1426
2019-04-15 08:00:00,33.1426
2019-04-15 16:00:00,33.1426
2019-04-16 00:00:00,33.8189
2019-04-16 08:00:00,33.8189
2019-04-16 16:00:00,33.8189
2019-04-17 00:00:00,31.6193
2019-04-17 08:00:00,31.6193
2019-04-17 16:00:00,31.6193
2019-04-18 00:00:00,39.0487
2019-04-18 08:00:00,39.0487
2019-04-18 16:00:00,39.0487
2019-04-19 00:00:00,28.1985
2019-04-19 08:00:00,28.1985
2019-04-19 16:00:00,28.1985
2019-04-20 00:00:00,54.5047
2019-04-20 08:00:00,54.5047
2019-04-20 16:00:00,54.5047
2019-04-21 00:00:00,52.068
2019-04-21 08:00:00,52.068
2019-04-21 16:00:00,52.068
2019-04-22 00:00:00,57.3448
2019-04-22 08:00:00,57.3448
2019-04-22 16:00:00,57.3448
2019-04-23 00:00:00,32.7553
2019-04-23 08:00:00,32.7553
2019-04-23 16:00:00,32.7553
2019-04-24 00:00:00,22.8516
2019-04-24 08:00:00,22.8516
2019-04-24 16:00:00,22.8516
2019-04-25 00:00:00,41.7086
2019-04-25 08:00:00,41.7086
2019-04-25 16:00:00,41.7086
2019-04-26 00:00:00,29.248
2019-04-26 08:00:00,29.248
2019-04-26 16:00:00,29.248
2019-04-27 00:00:00,35.4187
2019-04-27 08:00:00,35.4187
2019-04-27 16:00:00,35.4187
2019-04-28 00:00:00,38.4561
2019-04-28 08:00:00,38.4561
2019-04-28 16:00:00,38.4561
2019-04-29 00:00:00,30.6104
2019-04-29 08:00:00,30.6104
2019-04-29 16:00:00,30.6104
2019-04-30 00:00:00,26.0579
2019-04-30 08:00:00,26.0579
2019-04-30 16:00:00,26.0579
2019-05-01 00:00:00,36.2245
2019-05-01 08:00:00,36.2245
2019-05-01 16:00:00,36.2245
2019-05-02 00:00:00,31.5359
2019-05-02 08:00:00,31.5359
2019-05-02 16:00:00,31.5359
2019-05-03 00:00:00,43.9511
2019-05-03 08:00:00,43.9511
2019-05-03 16:00:00,43.9511
2019-05-04 00:00:00,17.7592
2019-05-04 08:00:00,17.7592
2019-05-04 16:00:00,17.7592
2019-05-05 00:00:00,31.9258
2019-05-05 08:00:00,31.9258
2019-05-05 16:00:00,31.9258
2019-05-06 00:00:00,7.9917
2019-05-06 08:00:00,7.9917
2019-05-06 16:00:00,7.9917
2019-05-07 00:00:00,19.5836
2019-05-07 08:00:00,19.5836
2019-05-07 16:00:00,19.5836
2019-05-08 00:00:00,47.6116
2019-05-08 08:00:00,47.6116
2019-05-08 16:00:00,47.6116
2019-05-09 00:00:00,32.898
2019-05-09 08:00:00,32.898
2019-05-09 16:00:00,32.898
2019-05-10 00:00:00,5.3213
2019-05-10 08:00:00,5.3213
2019-05-10 16:00:00,5.3213
2019-05-11 00:00:00,46.8164
2019-05-11 08:00:00,46.8164
2019-05-11 16:00:00,46.8164
2019-05-12 00:00:00,47.7753
2019-05-12 08:00:00,47.7753
2019-05-12 16:00:00,47.7753
2019-05-13 00:00:00,41.4855
2019-05-13 08:00:00,41.4855
2019-05-13 16:00:00,41.4855
2019-05-14 00:00:00,32.709
2019-05-14 08:00:00,32.709
2019-05-14 16:00:00,32.709
2019-05-15 00:00:00,42.4282
2019-05-15 08:00:00,42.4282
2019-05-15 16:00:00,42.4282
2019-05-16 00:00:00,34.2851
2019-05-16 08:00:00,34.2851
2019-05-16 16:00:00,34.2851
2019-05-17 00:00:00,39.0724
2019-05-17 08:00:00,39.0724
2019-05-17 16:00:00,39.0724
2019-05-18 00:00:00,52.3095
2019-05-18 08:00:00,52.3095
2019-05-18 16:00:00,52.3095
2019-05-19 00:00:00,35.6847
2019-05-19 08:00:00,35.6847
2019-05-19 16:00:00,35.6847
2019-05-20 00:00:00,24.6249
2019-05-20 08:00:00,24.6249
2019-05-20 16:00:00,24.6249
2019-05-21 00:00:00,11.0057
2019-05-21 08:00:00,11.0057
2019-05-21 16:00:00,11.0057
2019-05-22 00:00:00,21.4509
2019-05-22 08:00:00,21.4509
2019-05-22 16:00:00,21.4509
2019-05-23 00:00:00,7.8685
2019-05-23 08:00:00,7.8685
2019-05-23 16:00:00,7.8685
2019-05-24 00:00:00,38.9734
2019-05-24 08:00:00,38.9734
2019-05-24 16:00:00,38.9734
2019-05-25 00:00:00,28.2387
2019-05-25 08:00:00,28.2387
2019-05-25 16:00:00,28.2387
2019-05-26 00:00:00,37.9147
2019-05-26 08:00:00,37.9147
2019-05-26 16:00:00,37.9147
2019-05-27 00:00:00,42.636
2019-05-27 08:00:00,42.636
2019-05-27 16:00:00,42.636
2019-05-28 00:00:00,41.8651
2019-05-28 08:00:00,41.8651
2019-05-28 16:00:00,41.8651
2019-05-29 00:00:00,31.1846
2019-05-29 08:00:00,31.1846
2019-05-29 16:00:00,31.1846
2019-05-30 00:00:00,37.016
2019-05-30 08:00:00,37.016
2019-05-30 16:00:00,37.016
2019-05-31 00:00:00,40.3406
2019-05-31 08:00:00,40.3406
2019-05-31 16:00:00,40.3406
2019-06-01 00:00:00,31.6976
2019-06-01 08:00:00,31.6976
2019-06-01 16:00:00,31.6976
2019-06-02 00:00:00,46.1854
2019-06-02 08:00:00,46.1854
2019-06-02 16:00:00,46.1854
2019-06-03 00:00:00,43.8325
2019-06-03 08:00:00,43.8325
2019-06-03 16:00:00,43.8325
2019-06-04 00:00:00,55.8044
2019-06-04 08:00:00,55.8044
2019-06-04 16:00:00,55.8044
2019-06-05 00:00:00,36.3762
2019-06-05 08:00:00,36.3762
2019-06-05 16:00:00,36.3762
2019-06-06 00:00:00,42.7854
2019-06-06 08:00:00,42.7854
2019-06-06 16:00:00,42.7854
2019-06-07 00:00:00,55.1965
2019-06-07 08:00:00,55.1965
2019-06-07 16:00:00,55.1965
2019-06-08 00:00:00,36.6059
2019-06-08 08:00:00,36.6059
2019-06-08 16:00:00,36.6059
2019-06-09 00:00:00,30.0116
2019-06-09 08:00:00,30.0116
2019-06-09 16:00:00,30.0116
2019-06-10 00:00:00,36.101
2019-06-10 08:00:00,36.101
2019-06-10 16:00:00,36.101
2019-06-11 00:00:00,48.4965
2019-06-11 08:00:00,48.4965
2019-06-11 16:00:00,48.4965
2019-06-12 00:00:00,80.5105
2019-06-12 08:00:00,80.5105
2019-06-12 16:00:00,80.5105
2019-06-13 00:00:00,36.2525
2019-06-13 08:00:00,36.2525
2019-06-13 16:00:00,36.2525
2019-06-14 00:00:00,67.1807
2019-06-14 08:00:00,67.1807
2019-06-14 16:00:00,67.1807
2019-06-15 00:00:00,34.6093
2019-06-15 08:00:00,34.6093
2019-06-15 16:00:00,34.6093
2019-06-16 00:00:00,80.9947
2019-06-16 08:00:00,80.9947
2019-06-16 16:00:00,80.9947
2019-06-17 00:00:00,75.9691
2019-06-17 08:00:00,75.9691
2019-06-17 16:00:00,75.9691
2019-06-18 00:00:00,24.7951
2019-06-18 08:00:00,24.7951
2019-06-18 16:00:00,24.7951
2019-06-19 00:00:00,41.577
2019-06-19 08:00:00,41.577
2019-06-19 16:00:00,41.577
2019-06-20 00:00:00,46.4436
2019-06-20 08:00:00,46.4436
2019-06-20 16:00:00,46.4436
2019-06-21 00:00:00,29.0427
2019-06-21 08:00:00,29.0427
2019-06-21 16:00:00,29.0427
2019-06-22 00:00:00,46.1991
2019-06-22 08:00:00,46.1991
2019-06-22 16:00:00,46.1991
2019-06-23 00:00:00,57.9158
2019-06-23 08:00:00,57.9158
2019-06-23 16:00:00,57.9158
2019-06-24 00:00:00,50.2335
2019-06-24 08:00:00,50.2335
2019-06-24 16:00:00,50.2335
2019-06-25 00:00:00,64.7846
2019-06-25 08:00:00,64.7846
2019-06-25 16:00:00,64.7846
2019-06-26 00:00:00,71.5443
2019-06-26 08:00:00,71.5443
2019-06-26 16:00:00,71.5443
2019-06-27 00:00:00,54.8347
2019-06-27 08:00:00,54.8347
2019-06-27 16:00:00,54.8347
2019-06-28 00:00:00,58.2664
2019-06-28 08:00:00,58.2664
2019-06-28 16:00:00,58.2664
2019-06-29 00:00:00,61.555
2019-06-29 08:00:00,61.555
2019-06-29 16:00:00,61.555
2019-06-30 00:00:00,62.6697
2019-06-30 08:00:00,62.6697
2019-06-30 16:00:00,62.6697
2019-07-01 00:00:00,55.0947
2019-07-01 08:00:00,55.0947
2019-07-01 16:00:00,55.0947
2019-07-02 00:00:00,61.261
2019-07-02 08:00:00,61.261
2019-07-02 16:00:00,61.261
2019-07-03 00:00:00,50.7442
2019-07-03 08:00:00,50.7442
2019-07-03 16:00:00,50.7442
2019-07-04 00:00:00,62.419
2019-07-04 08:00:00,62.419
2019-07-04 16:00:00,62.419
2019-07-05 00:00:00,36.739
2019-07-05 08:00:00,36.739
2019-07-05 16:00:00,36.739
2019-07-06 00:00:00,66.6153
2019-07-06 08:00:00,66.6153
2019-07-06 16:00:00,66.6153
2019-07-07 00:00:00,65.9924
2019-07-07 08:00:00,65.9924
2019-07-07 16:00:00,65.9924
2019-07-08 00:00:00,69.6066
2019-07-08 08:00:00,69.6066
2019-07-08 16:00:00,69.6066
2019-07-09 00:00:00,59.9497
2019-07-09 08:00:00,59.9497
2019-07-09 16:00:00,59.9497
2019-07-10 00:00:00,81.8902
2019-07-10 08:00:00,81.8902
2019-07-10 16:00:00,81.8902
2019-07-11 00:00:00,83.3403
2019-07-11 08:00:00,83.3403
2019-07-11 16:00:00,83.3403
2019-07-12 00:00:00,63.2453
2019-07-12 08:00:00,63.2453
2019-07-12 16:00:00,63.2453
2019-07-13 00:00:00,44.8827
2019-07-13 08:00:00,44.8827
2019-07-13 16:00:00,44.8827
2019-07-14 00:00:00,63.5457
2019-07-14 08:00:00,63.5457
2019-07-14 16:00:00,63.5457
2019-07-15 00:00:00,76.7768
2019-07-15 08:00:00,76.7768
2019-07-15 16:00:00,76.7768
2019-07-16 00:00:00,78.5176
2019-07-16 08:00:00,78.5176
2019-07-16 16:00:00,78.5176
2019-07-17 00:00:00,67.5769
2019-07-17 08:00:00,67.5769
2019-07-17 16:00:00,67.5769
2019-07-18 00:00:00,67.4293
2019-07-18 08:00:00,67.4293
2019-07-18 16:00:00,67.4293
2019-07-19 00:00:00,70.3702
2019-07-19 08:00:00,70.3702
2019-07-19 16:00:00,70.3702
2019-07-20 00:00:00,81.112
2019-07-20 08:00:00,81.112
2019-07-20 16:00:00,81.112
2019-07-21 00:00:00,71.5193
2019-07-21 08:00:00,71.5193
2019-07-21 16:00:00,71.5193
2019-07-22 00:00:00,91.1981
2019-07-22 08:00:00,91.1981
2019-07-22 16:00:00,91.1981
2019-07-23 00:00:00,73.0185
2019-07-23 08:00:00,73.0185
2019-07-23 16:00:00,73.0185
2019-07-24 00:00:00,66.3216
2019-07-24 08:00:00,66.3216
2019-07-24 16:00:00,66.3216
2019-07-25 00:00:00,69.7429
2019-07-25 08:00:00,69.7429
2019-07-25 16:00:00,69.7429
2019-07-26 00:00:00,64.7875
2019-07-26 08:00:00,64.7875
2019-07-26 16:00:00,64.7875
2019-07-27 00:00:00,71.1201
2019-07-27 08:00:00,71.1201
2019-07-27 16:00:00,71.1201
2019-07-28 00:00:00,71.9862
2019-07-28 08:00:00,71.9862
2019-07-28 16:00:00,71.9862
2019-07-29 00:00:00,72.1946
2019-07-29 08:00:00,72.1946
2019-07-29 16:00:00,72.1946
2019-07-30 00:00:00,85.8953
2019-07-30 08:00:00,85.8953
2019-07-30 16:00:00,85.8953
2019-07-31 00:00:00,72.1069
2019-07-31 08:00:00,72.1069
2019-07-31 16:00:00,72.1069
2019-08-01 00:00:00,74.1804
2019-08-01 08:00:00,74.1804
2019-08-01 16:00:00,74.1804
2019-08-02 00:00:00,68.948
2019-08-02 08:00:00,68.948
2019-08-02 16:00:00,68.948
2019-08-03 00:00:00,73.1918
2019-08-03 08:00:00,73.1918
2019-08-03 16:00:00,73.1918
2019-08-04 00:00:00,77.8124
2019-08-04 08:00:00,77.8124
2019-08-04 16:00:00,77.8124
2019-08-05 00:00:00,66.9117
2019-08-05 08:00:00,66.9117
2019-08-05 16:00:00,66.9117
2019-08-06 00:00:00,93.4411
2019-08-06 08:00:00,93.4411
2019-08-06 16:00:00,93.4411
2019-08-07 00:00:00,77.6782
2019-08-07 08:00:00,77.6782
2019-08-07 16:00:00,77.6782
2019-08-08 00:00:00,92.6469
2019-08-08 08:00:00,92.6469
2019-08-08 16:00:00,92.6469
2019-08-09 00:00:00,79.551
2019-08-09 08:00:00,79.551
2019-08-09 16:00:00,79.551
2019-08-10 00:00:00,86.3517
2019-08-10 08:00:00,86.3517
2019-08-10 16:00:00,86.3517
2019-08-11 00:00:00,80.0859
2019-08-11 08:00:00,80.0859
2019-08-11 16:00:00,80.0859
2019-08-12 00:00:00,84.7142
2019-08-12 08:00:00,84.7142
2019-08-12 16:00:00,84.7142
2019-08-13 00:00:00,77.9937
2019-08-13 08:00:00,77.9937
2019-08-13 16:00:00,77.9937
2019-08-14 00:00:00,59.9763
2019-08-14 08:00:00,59.9763
2019-08-14 16:00:00,59.9763
2019-08-15 00:00:00,54.8639
2019-08-15 08:00:00,54.8639
2019-08-15 16:00:00,54.8639
2019-08-16 00:00:00,67.0345
2019-08-16 08:00:00,67.0345
2019-08-16 16:00:00,67.0345
2019-08-17 00:00:00,83.5144
2019-08-17 08:00:00,83.5144
2019-08-17 16:00:00,83.5144
2019-08-18 00:00:00,97.7367
2019-08-18 08:00:00,97.7367
2019-08-18 16:00:00,97.7367
2019-08-19 00:00:00,66.4252
2019-08-19 08:00:00,66.4252
2019-08-19 16:00:00,66.4252
2019-08-20 00:00:00,58.3612
2019-08-20 08:00:00,58.3612
2019-08-20 16:00:00,58.3612
2019-08-21 00:00:00,69.9733
2019-08-21 08:00:00,69.9733
2019-08-21 16:00:00,69.9733
2019-08-22 00:00:00,87.4117
2019-08-22 08:00:00,87.4117
2019-08-22 16:00:00,87.4117
2019-08-23 00:00:00,69.4723
2019-08-23 08:00:00,69.4723
2019-08-23 16:00:00,69.4723
2019-08-24 00:00:00,78.6032
2019-08-24 08:00:00,78.6032
2019-08-24 16:00:00,78.6032
2019-08-25 00:00:00,58.2269
2019-08-25 08:00:00,58.2269
2019-08-25 16:00:00,58.2269
2019-08-26 00:00:00,52.573
2019-08-26 08:00:00,52.573
2019-08-26 16:00:00,52.573
2019-08-27 00:00:00,91.9672
2019-08-27 08:00:00,91.9672
2019-08-27 16:00:00,91.9672
2019-08-28 00:00:00,67.6685
2019-08-28 08:00:00,67.6685
2019-08-28 16:00:00,67.6685
2019-08-29 00:00:00,61.6315
2019-08-29 08:00:00,61.6315
2019-08-29 16:00:00,61.6315
2019-08-30 00:00:00,54.0171
2019-08-30 08:00:00,54.0171
2019-08-30 16:00:00,54.0171
2019-08-31 00:00:00,56.9841
2019-08-31 08:00:00,56.9841
2019-08-31 16:00:00,56.9841
2019-09-01 00:00:00,57.7114
2019-09-01 08:00:00,57.7114
2019-09-01 16:00:00,57.7114
2019-09-02 00:00:00,41.8124
2019-09-02 08:00:00,41.8124
2019-09-02 16:00:00,41.8124
2019-09-03 00:00:00,49.9797
2019-09-03 08:00:00,49.9797
2019-09-03 16:00:00,49.9797
2019-09-04 00:00:00,79.0925
2019-09-04 08:00:00,79.0925
2019-09-04 16:00:00,79.0925
2019-09-05 00:00:00,65.3058
2019-09-05 08:00:00,65.3058
2019-09-05 16:00:00,65.3058
2019-09-06 00:00:00,56.6608
2019-09-06 08:00:00,56.6608
2019-09-06 16:00:00,56.6608
2019-09-07 00:00:00,56.041
2019-09-07 08:00:00,56.041
2019-09-07 16:00:00,56.041
2019-09-08 00:00:00,63.2775
2019-09-08 08:00:00,63.2775
2019-09-08 16:00:00,63.2775
2019-09-09 00:00:00,39.4311
2019-09-09 08:00:00,39.4311
2019-09-09 16:00:00,39.4311
2019-09-10 00:00:00,74.7284
2019-09-10 08:00:00,74.7284
2019-09-10 16:00:00,74.7284
2019-09-11 00:00:00,53.9277
2019-09-11 08:00:00,53.9277
2019-09-11 16:00:00,53.9277
2019-09-12 00:00:00,71.5852
2019-09-12 08:00:00,71.5852
2019-09-12 16:00:00,71.5852
2019-09-13 00:00:00,61.226
2019-09-13 08:00:00,61.226
2019-09-13 16:00:00,61.226
2019-09-14 00:00:00,51.6036
2019-09-14 08:00:00,51.6036
2019-09-14 16:00:00,51.6036
2019-09-15 00:00:00,52.1463
2019-09-15 08:00:00,52.1463
2019-09-15 16:00:00,52.1463
2019-09-16 00:00:00,70.3051
2019-09-16 08:00:00,70.3051
2019-09-16 16:00:00,70.3051
2019-09-17 00:00:00,48.6775
2019-09-17 08:00:00,48.6775
2019-09-17 16:00:00,48.6775
2019-09-18 00:00:00,64.5989
