Temperature,Windspeed
21.102345,5.538398
20.743832,4.184867
20.032555,4.0142035
20.911055,5.335853
21.733067,6.33543
20.661873,4.517908
20.039711,4.057725
19.819418,4.072973
21.536396,7.1969147
21.464142,6.1014504
22.921465,6.186778
23.238699,4.6540565
22.55482,4.5532165
21.980087,4.441337
22.513683,5.5802803
20.933918,4.6149125
21.434492,4.862259
21.314655,4.433917
19.000498,3.860388
19.214191,4.1376534
19.67097,4.8697715
20.137836,5.99669
19.04405,4.0502944
18.01199,3.6842828
19.097672,4.8790717
21.523327,8.844464
20.008665,5.6049166
18.068298,3.7210782
23.264341,10.483467
22.773136,9.919643
21.140564,6.5480614
25.984455,10.617533
24.85712,8.266013
27.335135,11.002791
27.43118,7.2595434
24.83849,5.7390084
23.782612,5.089376
23.29819,6.073526
20.918331,4.9726634
23.416039,7.7866488
26.588604,10.604955
23.943136,7.1036572
25.621496,7.430284
26.842865,8.402946
23.174978,5.9649515
27.524052,10.526986
24.817112,7.452079
26.719126,10.920548
24.233202,6.5049453
21.652061,5.220506
24.57939,8.570134
23.161211,8.554403
23.732523,6.358549
26.880175,8.321946
26.23078,6.7955785
24.220875,5.4024043
26.661823,8.648628
24.748663,6.808304
23.162512,5.7543097
23.957937,4.6647906
23.001036,4.560545
22.850573,4.819185
22.813328,4.553122
22.918499,4.595204
23.831184,5.458131
23.74014,4.791055
22.326052,4.533936
26.727581,10.905935
26.949774,10.626019
25.30954,8.46911
28.79915,9.094579
25.615622,6.7905936
28.01717,11.021438
25.928892,8.145394
28.39641,12.015406
27.287611,8.8774605
26.918545,8.562119
26.22641,6.1247973
23.973942,4.664912
24.70055,5.817884
23.824844,5.3722153
24.582823,5.785539
23.313084,4.6264706
22.356073,4.5144076
23.264853,6.3245206
24.648756,9.655571
24.184183,6.916668
23.03754,4.995564
23.751242,5.247119
21.395393,4.5036407
19.85672,4.1395245
20.012299,4.056163
22.033401,7.2023654
21.49334,5.357029
21.709307,4.622459
24.049318,6.9495482
23.281462,5.683393
22.543941,4.5683503
25.516144,8.429539
24.577524,7.08088
23.109442,5.4995356
24.357254,5.2214537
26.335005,9.330726
24.200603,7.3587456
25.27138,6.2748237
25.634314,5.056934
23.488121,4.6474123
22.939398,4.540493
22.866175,4.911893
23.488758,6.727855
21.803766,4.941885
21.847881,4.5353165
21.127285,4.3535905
21.660866,6.3247952
21.747688,4.972228
24.122055,7.906631
25.710981,8.120887
24.737167,6.0007076
26.239494,6.1351967
24.715065,5.002897
23.805473,4.715826
25.72197,7.448562
23.717146,6.0036635
22.986992,4.84821
24.395996,6.144422
24.919489,8.101113
24.060165,6.1652536
23.76474,4.691496
23.096493,4.5245676
21.105349,4.2747316
23.742657,8.890608
22.308275,6.413552
22.515228,5.5672283
22.461517,4.5059237
23.569006,7.2804155
23.204557,5.704611
23.403355,4.858759
25.461977,6.762931
25.74192,6.662425
23.819925,4.95401
23.089247,4.5812407
25.584152,9.602424
22.733418,7.185129
21.697195,5.2233796
21.510971,4.2852135
18.79911,3.74897
19.880451,5.668098
18.220861,4.2073483
20.212387,6.780679
18.455547,4.531258
17.17425,3.634947
17.493385,3.9360714
16.98642,4.0212855
17.97902,4.969903
17.88034,4.653116
18.363152,4.8409443
18.262428,4.314605
18.069412,3.9745536
22.402737,9.754515
20.682934,6.1130977
20.428452,4.7686462
20.06089,4.050371
19.2585,4.2213144
19.561584,4.4002
19.1184,3.9914467
18.276173,3.760142
18.701939,4.330442
17.639906,3.6469023
22.158474,10.260807
19.938227,5.8138976
19.183582,4.5238185
20.865582,5.592548
18.58339,3.539047
20.245777,5.3586726
19.906506,4.5813055
19.271458,3.923102
19.912827,4.017425
20.96532,5.0332837
20.011,3.9960423
19.335884,3.5817106
21.151775,5.3672833
20.078308,4.388313
18.536995,3.9572985
19.281296,4.9567943
19.185143,5.0337443
18.594398,4.49158
19.405151,4.260114
18.680946,3.6250565
19.539406,4.6361656
19.026817,3.6934118
19.272213,4.071214
20.880348,5.2051597
22.6817,8.732452
24.14921,8.04313
21.602161,5.0887527
19.533745,4.5343437
19.91885,6.091556
19.656254,6.6579533
20.26096,7.6558633
19.644903,3.901717
18.919233,3.5835261
24.467337,13.570381
21.212994,8.4416685
23.238754,9.0942745
23.258137,5.1513424
21.81074,5.032539
21.312605,4.073394
21.42398,4.2269397
23.509771,7.495067
22.37031,5.3487773
22.63341,4.7496996
25.070255,6.9309354
22.14174,4.8336267
22.239677,4.848873
20.714165,4.1362166
22.475784,9.131681
22.288649,6.7814965
20.779062,5.4180264
22.551218,5.246802
22.909224,6.4953213
21.333601,5.6178026
23.333498,5.6306443
22.122318,4.5499253
22.825674,5.8669496
21.442318,4.3467793
20.088835,3.738164
23.805964,9.546677
24.22994,10.382967
26.047739,9.093555
25.120142,5.013303
26.237764,6.3543725
24.236816,4.9651403
25.151752,7.1630177
24.627455,5.0408072
24.706898,5.8354144
25.470533,5.3591824
27.185663,9.063724
26.90323,7.4468107
24.155434,5.741212
26.784576,8.338026
23.222383,5.6704693
22.034065,5.579349
23.914013,5.4771194
23.50977,6.393049
25.130562,7.326397
26.21746,6.8894067
25.89277,5.60427
27.921385,7.1944327
27.649588,7.5177765
25.400064,5.719058
26.440928,6.14556
23.86078,4.6585307
22.691263,4.527206
23.59053,5.1128826
22.391552,4.5767584
24.354433,6.656679
25.371721,7.0132203
25.542671,6.4855046
27.698572,6.953238
26.064604,5.416128
27.313042,7.1305876
27.453646,6.80807
29.326078,9.953528
31.946037,11.521723
29.322412,9.801781
31.408024,9.321333
28.36178,8.002351
27.56924,6.631525
29.473118,8.622156
28.326284,9.081162
31.0789,9.829392
30.024033,8.44367
30.957342,9.337194
29.379936,7.984012
30.018732,8.628763
29.04538,7.763633
30.699366,9.509731
30.937647,9.489881
30.74389,9.424751
30.189833,8.164318
32.42218,9.53288
29.686647,9.091223
31.505512,10.36304
30.604332,9.111096
30.933681,9.439526
31.580498,8.803638
30.452818,8.881209
31.054014,8.3612385
29.02387,7.6537805
30.895409,9.106792
31.223742,10.158371
30.652622,9.937411
32.482716,9.047959
32.44684,8.901558
30.60781,8.750467
32.71894,9.501069
32.724106,9.868245
31.035221,9.800257
31.30889,8.845939
31.552626,8.52762
32.157074,9.67554
31.05681,9.361023
32.437233,9.696696
32.914856,9.189876
33.005077,9.840653
31.660355,9.236089
31.267359,8.870257
32.641922,9.138282
30.444784,8.898942
31.23634,9.222357
32.470535,9.027901
32.791264,10.0734415
31.322086,9.543925
32.98372,9.68093
30.828627,8.762785
32.74587,10.277693
30.925928,9.4178505
32.300304,10.521319
31.046453,9.08485
32.165726,9.998895
30.34,8.724274
31.393394,9.6640415
30.888586,8.817618
30.384682,8.793816
30.669497,8.023761
31.891312,9.230479
30.81892,9.079998
30.869795,9.036587
31.965767,8.640713
31.76507,9.141068
30.691692,8.9534445
31.26448,8.682016
26.75854,7.7064724
27.066393,7.5933547
22.154486,5.794246
24.35252,10.236532
24.53213,8.826879
26.610537,11.558157
27.209845,6.72393
29.34837,8.933228
30.384563,9.567687
29.748184,9.130525
26.195732,7.7359624
27.88909,8.824696
24.346983,6.149815
21.411142,4.8858175
21.764893,4.3977933
21.541782,4.831347
22.93303,7.900456
23.330095,6.056644
24.344255,5.60725
25.253368,5.299915
23.717272,4.545452
22.22312,4.321724
24.496443,7.3633723
21.977148,5.4005146
24.402163,8.40879
24.792978,5.8711543
24.95591,6.7892685
23.825882,4.560353
25.396603,6.5997353
23.23178,4.961333
25.17691,8.500648
23.79285,5.1467257
22.856346,5.1733074
23.757753,4.9234176
22.898325,5.0632467
21.37018,4.3286304
20.444965,3.820311
20.367573,4.14389
19.216436,3.6104257
19.308372,3.6598032
20.902676,4.9202747
20.536682,4.3039765
21.541786,5.061993
19.898182,3.8171387
20.69893,5.0604763
20.702297,4.986018
22.332687,8.627573
20.910484,4.4614024
19.882181,3.8336027
22.240822,6.861715
20.77245,6.1572404
21.330362,6.0166616
20.797411,3.8829274
19.527056,3.4569197
19.32386,3.719298
18.428368,3.575273
20.101646,5.5317893
19.206078,4.2053957
18.197748,3.9298143
20.282782,5.8811088
18.207943,4.586473
20.80684,8.16554
19.974579,5.4778514
20.95123,7.2618637
21.516775,4.3882422
20.296635,3.8468869
21.139206,4.5728393
20.439772,3.8912601
23.790745,10.671869
25.843647,10.45328
22.438251,7.093235
24.27087,6.709974
28.934708,15.137337
27.0449,15.196198
25.796686,9.161503
24.76465,7.134484
22.737352,5.0007067
21.27116,4.460195
22.817713,7.44081
24.443796,7.6602573
25.012377,6.309105
26.14234,5.824092
26.618887,5.6715975
26.359758,5.764403
25.151905,4.68896
27.253855,7.521449
27.446722,8.736761
24.720497,6.3670096
25.621092,5.8463807
24.760492,5.641814
24.463007,6.7436843
26.168928,7.4413953
23.748547,5.243358
25.082212,6.295141
25.235315,6.795171
24.447126,7.1945763
24.53689,4.785753
22.258942,4.478602
24.327335,7.2052674
24.337791,8.326343
24.079584,7.8644314
25.977488,5.4748344
24.37098,4.605994
22.717451,4.3410926
24.300758,6.2704105
25.695116,9.782344
29.065283,12.607392
27.906998,8.851693
29.799417,8.695947
27.602777,7.4495225
28.44892,8.6084585
26.570004,6.5940914
25.220533,5.549715
25.740644,5.5851746
25.905136,7.1941986
24.578562,5.3483105
22.597517,4.5824833
21.017487,4.207833
22.86052,8.89804
22.3916,8.995054
22.058973,6.444658
21.791817,4.235118
22.960886,5.925556
22.361412,6.050969
21.305069,4.975986
22.483778,4.8067994
22.760891,5.401629
22.25434,5.197136
24.172014,6.262841
23.372707,4.6463933
23.398083,4.8534274
23.935024,4.8165197
22.52638,4.388123
23.587797,5.1943083
23.200657,4.7262254
21.266764,4.3449903
24.27112,7.7590837
22.603165,6.0335484
23.03824,6.9282265
23.366999,4.4562445
25.059633,8.318002
25.14857,7.405729
25.286854,6.1860867
24.316984,4.5509872
22.77836,4.2767987
24.535254,7.4041986
21.725769,4.957901
21.284801,4.6083283
19.811367,3.7911346
19.721657,4.900824
18.887995,3.893276
21.638649,8.94404
22.73357,8.206657
24.707159,8.944168
23.751244,4.6400833
27.126371,9.169811
25.245337,6.627985
26.036428,8.046612
25.890345,5.546247
24.739304,5.2478366
24.162209,4.536481
22.606274,4.3128867
21.595009,4.041062
21.489044,4.344618
23.493654,8.437236
21.870876,5.1841803
23.116407,5.403351
23.962177,5.792988
24.86733,8.471552
23.83574,4.993071
26.24364,7.4456196
23.264229,5.399652
22.328894,5.0617385
21.110844,4.318861
21.83287,6.726906
20.679424,4.446027
23.020601,7.679955
22.401917,5.0418363
22.520819,5.6586947
21.179504,4.182132
19.99346,3.763311
18.6814,3.5688245
19.737694,5.5143275
18.864834,4.3035355
20.41662,6.441529
19.845959,3.8372605
21.961073,6.6613355
20.251446,4.13652
19.602266,3.9272258
18.346924,3.6564314
18.705496,5.296063
19.141308,5.710566
19.511673,5.739498
19.834663,4.195422
19.515152,3.540264
19.25094,3.426014
20.136528,4.3025846
21.729092,6.971504
21.293482,5.5551333
20.702374,4.1050477
22.923716,6.088873
20.100643,4.3453407
19.976555,4.632072
18.800072,3.6697414
18.562662,4.653329
18.361273,4.289575
18.607563,4.5521674
18.578085,4.043608
18.092878,3.8047144
19.179958,4.832703
18.070143,3.9694703
19.1337,5.256143
18.628683,4.178211
18.150951,4.0447073
17.856655,3.8678923
19.740036,5.9124484
18.149868,4.5713205
19.247986,5.693055
19.301807,4.50825
18.1404,3.9863513
18.499136,4.302738
19.122002,4.7779756
18.385792,4.039645
19.193554,4.46897
18.716545,3.6697483
20.095509,5.0744085
18.649313,3.961065
17.939209,4.1969275
17.72773,4.381668
19.091505,6.3317776
19.153355,5.4537706
17.736828,4.278691
19.373173,5.5369287
18.280449,4.476319
17.799866,4.593105
22.040634,11.184242
21.909847,10.226192
21.118473,7.0025816
22.596403,4.6660557
21.05096,4.065559
19.607471,3.548802
21.698013,5.4116087
19.648827,3.9870012
22.442945,8.006016
25.197256,10.816418
23.015085,7.4774356
23.593634,4.6749935
24.720282,5.721199
23.590652,6.118045
23.834114,5.453595
22.64013,4.4067287
22.366041,4.4916244
23.042717,5.712507
21.475466,4.7724338
23.158754,5.721253
22.247238,4.540218
23.586885,6.6609764
21.11449,4.524608
20.699589,4.8925996
21.353338,5.549642
19.688046,4.267895
22.848585,8.369182
23.80922,7.305071
22.020298,5.275195
26.13088,8.873399
25.279596,8.354417
23.890465,6.905046
22.861647,4.552776
27.908123,14.075575
22.823195,9.247709
26.982374,13.184468
27.529018,9.23055
24.123644,6.6517925
26.788912,6.2800555
24.53973,4.8096004
24.022366,4.8931465
24.43422,5.0248795
23.29224,4.9047766
23.63766,4.7552924
24.50597,5.383697
24.04637,4.795384
23.049593,4.396996
24.368855,5.588552
21.96688,4.6086483
25.579441,10.49872
25.696278,8.7358265
25.0514,7.545322
27.704714,6.6965895
27.971142,8.690504
28.083996,8.292741
25.452612,6.3160834
26.29291,7.00044
25.426998,6.6567645
23.807833,6.1120725
23.783983,4.4698157
25.591217,6.5331106
26.838423,9.244544
24.395672,6.2560697
25.249971,5.6566057
28.170925,10.399005
27.828133,12.251617
27.742512,9.044919
28.802513,7.491919
31.593012,10.426959
26.691856,8.100295
26.175297,7.041053
31.158155,12.313179
27.60501,11.639521
27.732683,9.354695
32.06227,9.695732
31.394705,10.989923
32.58377,11.349808
32.335953,9.424528
32.727417,9.520227
30.106339,8.5659075
32.52436,10.39679
30.568764,9.926747
29.51015,9.354992
34.637585,11.288358
31.795036,11.484728
31.208277,10.213299
31.52525,8.05606
31.84455,8.720942
31.956133,9.923492
29.591892,9.044863
32.401894,9.62385
31.051397,9.351962
30.027473,8.988159
31.209557,8.311945
31.237291,8.759717
32.386322,9.930801
32.998016,9.965766
32.378403,9.764085
35.37375,10.708531
33.201324,10.25745
32.65251,10.454339
29.315704,8.848291
30.494648,9.408614
31.502163,10.802986
31.282265,11.689307
33.887077,10.62604
34.87831,10.400182
32.08441,9.8258295
33.190247,10.14992
31.330034,9.088204
31.197102,9.079083
30.755724,8.214198
31.788721,9.335298
30.662434,8.430867
30.934362,8.885409
34.264286,10.725217
31.786848,11.005194
32.950417,10.551125
34.671185,9.136666
35.212456,11.163785
32.087593,10.509149
35.13877,10.701528
33.928535,9.754967
31.378983,10.120616
29.2603,8.80292
30.503672,9.106477
29.283066,8.885222
28.895996,9.011374
29.552952,7.4602666
30.383871,8.164694
29.589369,7.9726095
31.419613,9.464222
29.600372,8.21081
31.802324,10.068633
28.799068,8.504814
24.299793,6.89619
26.857351,8.966727
24.137308,6.840063
26.575617,11.233659
26.861835,7.329461
28.3856,8.54823
26.92061,6.451372
27.192608,6.5998983
26.750315,6.093112
28.34836,9.564175
27.209213,7.559062
26.175438,6.1652923
27.138138,6.587198
28.048203,9.697714
26.358755,7.753886
25.368279,5.597459
24.794,5.393968
22.471895,4.254994
23.253166,5.671039
23.469227,5.574515
21.130987,4.490807
23.453526,6.9359193
23.505865,7.6868405
21.895807,6.858106
24.675943,6.1951065
26.297037,8.279245
22.739908,6.217693
21.36572,4.7277546
24.73549,10.467191
23.460602,11.301982
25.959665,10.842562
22.692772,6.029988
27.085178,11.1748905
24.616676,8.865046
20.190563,7.089918
24.018621,7.9112816
21.804047,6.8497987
21.387402,7.4671693
20.767563,3.907082
20.19894,3.761295
20.888153,4.555496
21.668743,6.149994
20.840809,4.310066
20.113537,3.707148
19.870132,3.7985427
21.213612,5.881837
21.394772,6.337682
23.156893,6.39405
23.48415,4.7962704
22.702108,4.418696
21.918129,4.1536145
22.583591,5.036394
21.060965,4.282068
21.759869,4.6999183
21.549082,4.1999984
19.272224,3.7380927
19.372887,4.352446
19.51482,4.621626
19.950018,5.1292963
19.28438,3.7293682
18.373978,3.6341093
19.157026,4.8858624
20.577473,7.2407427
19.638912,5.9807215
18.348192,3.9916053
22.138748,8.426679
21.98602,9.814928
20.414,7.757286
25.059221,8.594308
24.797026,7.847566
27.060005,10.071186
27.542326,6.625022
24.501432,5.387131
23.079311,4.7499704
23.11452,5.597517
20.968195,4.398974
23.292187,7.2318106
25.877663,9.400449
23.426111,6.325242
