5.668999862670898438e+01,2.848999977111816406e+01,9.846599731445312500e+02,1.660200042724609375e+02,4.013999938964843750e+01,1.838300018310546875e+02,1.878999938964843750e+02,4.600000083446502686e-01,3.319999933242797852e+00,1.268999958038330078e+01,3.466999816894531250e+01,8.989999771118164062e+00,6.000000000000000000e+01,3.924000167846679688e+01,4.618999862670898438e+01,3.290999984741210938e+01,8.399999737739562988e-01
6.509999847412109375e+01,2.720999908447265625e+01,9.849099731445312500e+02,1.657500000000000000e+02,3.795000076293945312e+01,1.837799987792968750e+02,1.842700042724609375e+02,7.599999904632568359e-01,3.630000114440917969e+00,1.306999969482421875e+01,2.960000038146972656e+01,7.619999885559082031e+00,6.240999984741210938e+01,3.940000152587890625e+01,5.336999893188476562e+01,3.509999847412109375e+01,9.100000262260437012e-01
1.002900009155273438e+02,2.737999916076660156e+01,9.857600097656250000e+02,1.867299957275390625e+02,3.966999816894531250e+01,1.665200042724609375e+02,1.497899932861328125e+02,4.399999976158142090e-01,5.670000076293945312e+00,2.614999961853027344e+01,2.973999977111816406e+01,2.893000030517578125e+01,7.794999694824218750e+01,6.505000305175781250e+01,6.525000000000000000e+01,4.031999969482421875e+01,1.169999957084655762e+00
9.512000274658203125e+01,2.813999938964843750e+01,9.846300048828125000e+02,1.946699981689453125e+02,3.950999832153320312e+01,1.757599945068359375e+02,1.515800018310546875e+02,8.100000023841857910e-01,6.699999809265136719e+00,2.672999954223632812e+01,3.146999931335449219e+01,1.350000000000000000e+01,6.275000000000000000e+01,4.436000061035156250e+01,5.886999893188476562e+01,2.550000000000000000e+01,1.320000052452087402e+00
1.230599975585937500e+02,2.964999961853027344e+01,9.851099853515625000e+02,1.995200042724609375e+02,4.356999969482421875e+01,1.571999969482421875e+02,1.089899978637695312e+02,4.399999976158142090e-01,1.009000015258789062e+01,2.661000061035156250e+01,3.652999877929687500e+01,1.880999946594238281e+01,7.326000213623046875e+01,5.434000015258789062e+01,5.731999969482421875e+01,3.843999862670898438e+01,1.590000033378601074e+00
1.237300033569335938e+02,3.063999938964843750e+01,9.841400146484375000e+02,2.052100067138671875e+02,4.338000106811523438e+01,1.478800048828125000e+02,9.058000183105468750e+01,5.899999737739562988e-01,1.006999969482421875e+01,3.827000045776367188e+01,4.179000091552734375e+01,3.327999877929687500e+01,7.479000091552734375e+01,6.687999725341796875e+01,3.734000015258789062e+01,4.322000122070312500e+01,1.799999952316284180e+00
1.399100036621093750e+02,3.146999931335449219e+01,9.829099731445312500e+02,2.426999969482421875e+02,4.002999877929687500e+01,1.946499938964843750e+02,1.110999984741210938e+02,5.600000023841857910e-01,8.619999885559082031e+00,2.557999992370605469e+01,3.956000137329101562e+01,2.870999908447265625e+01,6.281999969482421875e+01,5.697000122070312500e+01,5.031999969482421875e+01,3.318999862670898438e+01,1.519999980926513672e+00
1.748399963378906250e+02,2.969000053405761719e+01,9.821799926757812500e+02,2.512100067138671875e+02,5.806000137329101562e+01,1.875000000000000000e+02,7.745999908447265625e+01,1.029999971389770508e+00,1.056000041961669922e+01,2.069000053405761719e+01,5.863999938964843750e+01,9.550000190734863281e+00,4.533000183105468750e+01,3.189999961853027344e+01,5.625000000000000000e+01,2.880999946594238281e+01,1.440000057220458984e+00
1.107900009155273438e+02,2.782999992370605469e+01,9.831599731445312500e+02,1.846199951171875000e+02,5.349000167846679688e+01,2.003399963378906250e+02,6.238000106811523438e+01,9.399999976158142090e-01,5.340000152587890625e+00,1.671999931335449219e+01,4.465999984741210938e+01,8.260000228881835938e+00,5.295999908447265625e+01,3.497000122070312500e+01,4.643999862670898438e+01,1.995999908447265625e+01,1.139999985694885254e+00
9.752999877929687500e+01,2.868000030517578125e+01,9.828400268554687500e+02,1.551900024414062500e+02,4.990999984741210938e+01,2.167400054931640625e+02,5.975000000000000000e+01,7.200000286102294922e-01,9.159999847412109375e+00,2.329999923706054688e+01,4.345999908447265625e+01,1.855999946594238281e+01,6.093999862670898438e+01,4.756000137329101562e+01,5.366999816894531250e+01,2.832999992370605469e+01,1.539999961853027344e+00
1.028399963378906250e+02,3.123999977111816406e+01,9.840200195312500000e+02,1.612299957275390625e+02,4.240000152587890625e+01,2.200899963378906250e+02,1.251200027465820312e+02,4.699999988079071045e-01,8.710000038146972656e+00,2.542000007629394531e+01,4.204000091552734375e+01,2.110000038146972656e+01,5.965000152587890625e+01,4.891999816894531250e+01,5.938000106811523438e+01,3.247999954223632812e+01,1.330000042915344238e+00
8.123000335693359375e+01,3.222999954223632812e+01,9.836300048828125000e+02,1.502700042724609375e+02,3.584000015258789062e+01,2.098099975585937500e+02,1.448699951171875000e+02,5.199999809265136719e-01,3.789999961853027344e+00,2.201000022888183594e+01,3.611999893188476562e+01,6.409999847412109375e+00,5.234999847412109375e+01,3.306000137329101562e+01,5.925000000000000000e+01,2.763999938964843750e+01,1.080000042915344238e+00
7.630999755859375000e+01,3.051000022888183594e+01,9.843300170898437500e+02,1.459799957275390625e+02,3.966999816894531250e+01,1.948300018310546875e+02,1.043399963378906250e+02,9.800000190734863281e-01,3.450000047683715820e+00,1.435999965667724609e+01,3.683000183105468750e+01,2.740000009536743164e+00,4.209000015258789062e+01,2.461000061035156250e+01,5.970000076293945312e+01,2.355999946594238281e+01,9.800000190734863281e-01
6.433999633789062500e+01,3.156999969482421875e+01,9.848400268554687500e+02,1.304400024414062500e+02,3.506999969482421875e+01,2.221300048828125000e+02,1.787599945068359375e+02,7.400000095367431641e-01,2.609999895095825195e+00,1.068000030517578125e+01,3.291999816894531250e+01,6.119999885559082031e+00,4.281999969482421875e+01,2.778000068664550781e+01,4.172000122070312500e+01,2.457999992370605469e+01,8.700000047683715820e-01
6.962000274658203125e+01,3.176000022888183594e+01,9.845200195312500000e+02,1.366000061035156250e+02,3.522999954223632812e+01,2.141699981689453125e+02,1.890500030517578125e+02,4.399999976158142090e-01,3.150000095367431641e+00,1.459000015258789062e+01,3.229000091552734375e+01,1.363000011444091797e+01,5.420999908447265625e+01,3.993000030517578125e+01,2.586000061035156250e+01,2.962999916076660156e+01,8.999999761581420898e-01
8.195999908447265625e+01,3.320000076293945312e+01,9.825300292968750000e+02,1.598300018310546875e+02,3.215000152587890625e+01,2.291000061035156250e+02,1.603399963378906250e+02,6.399999856948852539e-01,5.869999885559082031e+00,2.903000068664550781e+01,3.208000183105468750e+01,2.620000076293945312e+01,5.454999923706054688e+01,5.036000061035156250e+01,2.684000015258789062e+01,2.461000061035156250e+01,1.450000047683715820e+00
9.070999908447265625e+01,2.560000038146972656e+01,9.864799804687500000e+02,1.121100006103515625e+02,5.672999954223632812e+01,1.075000000000000000e+02,1.235800018310546875e+02,1.460000038146972656e+00,3.519999980926513672e+00,1.139999961853027344e+01,3.263999938964843750e+01,1.450000047683715820e+00,3.179999923706054688e+01,1.797999954223632812e+01,3.815000152587890625e+01,1.435999965667724609e+01,7.799999713897705078e-01
2.272999954223632812e+01,2.346999931335449219e+01,9.875999755859375000e+02,5.833000183105468750e+01,6.172000122070312500e+01,1.440200042724609375e+02,9.712999725341796875e+01,1.320000052452087402e+00,2.569999933242797852e+00,8.130000114440917969e+00,2.851000022888183594e+01,9.399999976158142090e-01,2.636000061035156250e+01,1.465999984741210938e+01,4.211000061035156250e+01,1.243999958038330078e+01,7.599999904632568359e-01
4.108000183105468750e+01,2.473999977111816406e+01,9.882000122070312500e+02,8.169000244140625000e+01,5.775000000000000000e+01,2.220200042724609375e+02,1.072399978637695312e+02,8.299999833106994629e-01,3.410000085830688477e+00,1.351000022888183594e+01,2.680999946594238281e+01,6.690000057220458984e+00,4.231000137329101562e+01,2.782999992370605469e+01,4.318000030517578125e+01,1.746999931335449219e+01,9.499999880790710449e-01
7.348000335693359375e+01,2.710000038146972656e+01,9.855800170898437500e+02,1.228499984741210938e+02,4.493999862670898438e+01,2.233000030517578125e+02,1.659799957275390625e+02,7.500000000000000000e-01,5.489999771118164062e+00,2.090999984741210938e+01,2.836000061035156250e+01,2.725000000000000000e+01,6.266999816894531250e+01,5.590000152587890625e+01,3.725999832153320312e+01,3.261999893188476562e+01,1.110000014305114746e+00
1.002699966430664062e+02,2.863999938964843750e+01,9.830499877929687500e+02,1.485200042724609375e+02,4.022999954223632812e+01,2.217299957275390625e+02,1.260500030517578125e+02,5.199999809265136719e-01,8.800000190734863281e+00,4.606999969482421875e+01,2.920999908447265625e+01,2.027000045776367188e+01,7.027999877929687500e+01,5.391999816894531250e+01,4.549000167846679688e+01,3.306000137329101562e+01,1.460000038146972656e+00
1.060299987792968750e+02,3.052000045776367188e+01,9.812999877929687500e+02,1.608200073242187500e+02,3.788000106811523438e+01,2.198800048828125000e+02,1.391999969482421875e+02,7.099999785423278809e-01,1.084000015258789062e+01,3.900999832153320312e+01,3.150000000000000000e+01,2.736000061035156250e+01,6.980999755859375000e+01,5.950000000000000000e+01,3.777999877929687500e+01,2.706999969482421875e+01,1.909999966621398926e+00
1.088300018310546875e+02,3.159000015258789062e+01,9.813400268554687500e+02,1.660599975585937500e+02,3.990000152587890625e+01,2.056799926757812500e+02,1.034000015258789062e+02,4.900000095367431641e-01,1.277999973297119141e+01,2.848999977111816406e+01,3.543000030517578125e+01,2.406999969482421875e+01,6.973999786376953125e+01,5.686000061035156250e+01,4.331999969482421875e+01,3.441999816894531250e+01,1.919999957084655762e+00
1.118000030517578125e+02,3.340000152587890625e+01,9.822500000000000000e+02,1.866399993896484375e+02,3.709000015258789062e+01,2.077200012207031250e+02,1.198199996948242188e+02,5.799999833106994629e-01,1.227999973297119141e+01,5.125999832153320312e+01,3.613000106811523438e+01,4.740999984741210938e+01,8.087000274658203125e+01,8.165000152587890625e+01,4.356999969482421875e+01,3.118000030517578125e+01,1.379999995231628418e+00
1.039700012207031250e+02,3.470999908447265625e+01,9.833200073242187500e+02,1.875500030517578125e+02,3.854000091552734375e+01,1.931100006103515625e+02,7.748000335693359375e+01,7.699999809265136719e-01,8.829999923706054688e+00,2.406999969482421875e+01,3.913000106811523438e+01,2.700000047683715820e+00,5.749000167846679688e+01,3.277000045776367188e+01,5.824000167846679688e+01,2.122999954223632812e+01,1.149999976158142090e+00
1.041699981689453125e+02,3.325999832153320312e+01,9.833400268554687500e+02,1.971699981689453125e+02,4.302000045776367188e+01,1.775899963378906250e+02,7.069000244140625000e+01,1.029999971389770508e+00,6.320000171661376953e+00,1.435000038146972656e+01,3.922000122070312500e+01,3.089999914169311523e+00,4.047000122070312500e+01,2.398999977111816406e+01,6.320999908447265625e+01,2.079999923706054688e+01,1.919999957084655762e+00
9.327999877929687500e+01,3.368999862670898438e+01,9.829699707031250000e+02,1.688600006103515625e+02,3.127000045776367188e+01,2.050899963378906250e+02,1.288500061035156250e+02,5.500000119209289551e-01,7.309999942779541016e+00,3.568000030517578125e+01,3.266999816894531250e+01,2.152000045776367188e+01,6.983000183105468750e+01,5.477000045776367188e+01,3.243000030517578125e+01,3.518999862670898438e+01,1.950000047683715820e+00
9.988999938964843750e+01,3.500000000000000000e+01,9.820999755859375000e+02,1.953600006103515625e+02,2.265999984741210938e+01,2.226699981689453125e+02,2.021000061035156250e+02,6.600000262260437012e-01,3.579999923706054688e+00,1.853000068664550781e+01,3.129999923706054688e+01,1.014000034332275391e+01,5.993999862670898438e+01,4.013000106811523438e+01,3.304000091552734375e+01,2.829999923706054688e+01,9.200000166893005371e-01
9.622000122070312500e+01,3.425000000000000000e+01,9.809400024414062500e+02,1.828500061035156250e+02,2.010000038146972656e+01,2.276600036621093750e+02,1.808399963378906250e+02,5.899999737739562988e-01,5.119999885559082031e+00,2.484000015258789062e+01,2.846999931335449219e+01,1.856999969482421875e+01,7.191000366210937500e+01,5.338000106811523438e+01,2.730999946594238281e+01,3.529999923706054688e+01,7.300000190734863281e-01
9.869000244140625000e+01,3.447999954223632812e+01,9.802600097656250000e+02,1.879499969482421875e+02,2.045000076293945312e+01,2.226300048828125000e+02,1.401799926757812500e+02,5.099999904632568359e-01,6.889999866485595703e+00,3.638999938964843750e+01,2.890999984741210938e+01,3.250999832153320312e+01,7.615000152587890625e+01,6.700000000000000000e+01,3.055999946594238281e+01,3.286000061035156250e+01,7.500000000000000000e-01
1.019599990844726562e+02,3.531999969482421875e+01,9.774500122070312500e+02,2.049499969482421875e+02,2.142000007629394531e+01,2.028300018310546875e+02,9.248000335693359375e+01,7.099999785423278809e-01,9.380000114440917969e+00,2.621999931335449219e+01,3.229999923706054688e+01,5.239999771118164062e+00,5.741999816894531250e+01,3.491999816894531250e+01,5.150000000000000000e+01,2.715999984741210938e+01,8.899999856948852539e-01
1.112099990844726562e+02,3.365999984741210938e+01,9.770100097656250000e+02,2.779500122070312500e+02,2.984000015258789062e+01,2.001600036621093750e+02,7.066999816894531250e+01,7.099999785423278809e-01,1.105000019073486328e+01,3.215999984741210938e+01,3.838000106811523438e+01,1.210000038146972656e+01,6.081999969482421875e+01,4.218999862670898438e+01,5.145999908447265625e+01,3.056999969482421875e+01,1.509999990463256836e+00
6.672000122070312500e+01,3.194000053405761719e+01,9.792100219726562500e+02,3.361799926757812500e+02,3.484999847412109375e+01,1.856699981689453125e+02,4.052999877929687500e+01,1.919999957084655762e+00,5.000000000000000000e+00,1.744000053405761719e+01,3.670000076293945312e+01,2.750000000000000000e+00,2.623999977111816406e+01,1.619000053405761719e+01,5.959000015258789062e+01,2.068000030517578125e+01,1.919999957084655762e+00
5.106000137329101562e+01,3.068000030517578125e+01,9.814199829101562500e+02,1.923099975585937500e+02,3.754000091552734375e+01,2.184799957275390625e+02,5.534999847412109375e+01,1.320000052452087402e+00,6.300000190734863281e+00,1.606999969482421875e+01,3.270999908447265625e+01,8.420000076293945312e+00,3.481000137329101562e+01,2.523999977111816406e+01,6.143999862670898438e+01,2.134000015258789062e+01,9.300000071525573730e-01
9.148000335693359375e+01,3.111000061035156250e+01,9.833900146484375000e+02,2.657000122070312500e+02,3.037000083923339844e+01,2.880299987792968750e+02,1.552299957275390625e+02,6.200000047683715820e-01,5.679999828338623047e+00,2.907999992370605469e+01,3.629999923706054688e+01,1.430000019073486328e+01,5.808000183105468750e+01,4.254000091552734375e+01,4.379000091552734375e+01,3.788000106811523438e+01,7.099999785423278809e-01
8.106999969482421875e+01,3.504999923706054688e+01,9.825100097656250000e+02,3.011099853515625000e+02,1.992000007629394531e+01,2.730000000000000000e+02,1.585200042724609375e+02,5.199999809265136719e-01,8.119999885559082031e+00,3.372000122070312500e+01,2.410000038146972656e+01,3.181999969482421875e+01,5.983000183105468750e+01,5.775999832153320312e+01,5.127000045776367188e+01,2.245999908447265625e+01,1.559999942779541016e+00
1.318899993896484375e+02,3.313999938964843750e+01,9.798300170898437500e+02,3.839100036621093750e+02,2.139999961853027344e+01,2.119100036621093750e+02,1.478699951171875000e+02,6.000000238418579102e-01,1.048999977111816406e+01,5.829999923706054688e+01,3.375999832153320312e+01,4.770999908447265625e+01,6.677999877929687500e+01,7.441000366210937500e+01,4.472000122070312500e+01,3.040999984741210938e+01,1.809999942779541016e+00
1.418399963378906250e+02,3.325000000000000000e+01,9.791599731445312500e+02,4.304400024414062500e+02,2.364999961853027344e+01,2.118899993896484375e+02,1.479600067138671875e+02,8.199999928474426270e-01,1.082999992370605469e+01,5.334999847412109375e+01,3.345999908447265625e+01,4.277000045776367188e+01,6.081000137329101562e+01,6.720999908447265625e+01,2.613999938964843750e+01,2.361000061035156250e+01,1.629999995231628418e+00
1.252399978637695312e+02,3.433000183105468750e+01,9.791099853515625000e+02,4.840000000000000000e+02,2.368000030517578125e+01,2.116699981689453125e+02,1.515099945068359375e+02,1.029999971389770508e+00,1.322000026702880859e+01,7.081999969482421875e+01,3.459999847412109375e+01,6.168000030517578125e+01,6.147999954223632812e+01,8.298999786376953125e+01,3.193000030517578125e+01,3.053000068664550781e+01,1.659999966621398926e+00
1.453200073242187500e+02,3.497999954223632812e+01,9.782500000000000000e+02,4.944899902343750000e+02,2.270999908447265625e+01,2.029600067138671875e+02,1.756799926757812500e+02,1.200000047683715820e+00,1.057999992370605469e+01,4.104000091552734375e+01,3.258000183105468750e+01,1.695000076293945312e+01,5.529000091552734375e+01,4.293000030517578125e+01,3.370999908447265625e+01,3.252999877929687500e+01,1.500000000000000000e+00
8.748000335693359375e+01,3.534999847412109375e+01,9.793400268554687500e+02,3.785000000000000000e+02,2.206999969482421875e+01,2.073500061035156250e+02,1.671100006103515625e+02,1.169999957084655762e+00,4.800000190734863281e+00,1.452000045776367188e+01,2.579999923706054688e+01,3.059999942779541016e+00,3.454999923706054688e+01,2.062000083923339844e+01,3.925000000000000000e+01,2.304999923706054688e+01,9.399999976158142090e-01
1.020299987792968750e+02,3.331999969482421875e+01,9.817399902343750000e+02,2.928099975585937500e+02,3.004999923706054688e+01,1.907400054931640625e+02,1.725599975585937500e+02,6.299999952316284180e-01,4.900000095367431641e+00,1.870000076293945312e+01,3.052000045776367188e+01,7.309999942779541016e+00,4.297999954223632812e+01,2.726000022888183594e+01,5.004999923706054688e+01,2.923999977111816406e+01,1.179999947547912598e+00
1.723999938964843750e+02,3.270000076293945312e+01,9.814000244140625000e+02,3.615299987792968750e+02,3.213999938964843750e+01,1.944499969482421875e+02,1.578999938964843750e+02,8.399999737739562988e-01,4.090000152587890625e+00,1.476000022888183594e+01,2.954999923706054688e+01,9.130000114440917969e+00,5.650000000000000000e+01,3.749000167846679688e+01,4.009000015258789062e+01,3.325999832153320312e+01,1.389999985694885254e+00
1.716199951171875000e+02,3.206000137329101562e+01,9.802100219726562500e+02,3.235400085449218750e+02,3.772999954223632812e+01,1.565000000000000000e+02,1.082799987792968750e+02,8.600000143051147461e-01,8.020000457763671875e+00,1.577999973297119141e+01,3.570999908447265625e+01,9.779999732971191406e+00,4.559999847412109375e+01,3.187999916076660156e+01,5.297999954223632812e+01,4.731000137329101562e+01,1.659999966621398926e+00
5.825000000000000000e+01,3.010000038146972656e+01,9.812000122070312500e+02,1.402899932861328125e+02,4.613000106811523438e+01,2.362100067138671875e+02,1.101800003051757812e+02,5.799999833106994629e-01,3.380000114440917969e+00,1.517000007629394531e+01,3.479999923706054688e+01,5.809999942779541016e+00,4.509000015258789062e+01,2.870999908447265625e+01,4.113000106811523438e+01,2.219000053405761719e+01,1.480000019073486328e+00
9.383000183105468750e+01,2.855999946594238281e+01,9.824699707031250000e+02,1.796900024414062500e+02,5.643999862670898438e+01,1.717100067138671875e+02,7.980999755859375000e+01,9.399999976158142090e-01,1.052000045776367188e+01,3.486999893188476562e+01,4.154000091552734375e+01,2.136000061035156250e+01,5.624000167846679688e+01,4.733000183105468750e+01,2.670999908447265625e+01,3.611000061035156250e+01,1.730000019073486328e+00
9.494000244140625000e+01,2.940999984741210938e+01,9.831599731445312500e+02,2.040599975585937500e+02,5.283000183105468750e+01,1.593399963378906250e+02,1.418800048828125000e+02,5.699999928474426270e-01,6.730000019073486328e+00,2.862999916076660156e+01,4.856999969482421875e+01,1.695000076293945312e+01,5.336999893188476562e+01,4.220999908447265625e+01,2.622999954223632812e+01,2.646999931335449219e+01,2.119999885559082031e+00
1.536699981689453125e+02,2.792000007629394531e+01,9.828699951171875000e+02,2.937799987792968750e+02,6.083000183105468750e+01,1.739199981689453125e+02,1.128499984741210938e+02,1.029999971389770508e+00,8.590000152587890625e+00,3.187000083923339844e+01,4.550999832153320312e+01,1.854999923706054688e+01,3.954999923706054688e+01,3.615000152587890625e+01,3.259000015258789062e+01,1.715999984741210938e+01,1.240000009536743164e+00
4.806000137329101562e+01,2.770000076293945312e+01,9.828400268554687500e+02,1.265999984741210938e+02,6.368000030517578125e+01,2.731300048828125000e+02,1.745500030517578125e+02,7.200000286102294922e-01,3.609999895095825195e+00,1.804000091552734375e+01,4.297999954223632812e+01,3.500000000000000000e+00,3.583000183105468750e+01,2.190999984741210938e+01,3.313999938964843750e+01,1.872999954223632812e+01,1.419999957084655762e+00
8.676999664306640625e+01,3.123999977111816406e+01,9.829400024414062500e+02,2.047299957275390625e+02,4.279000091552734375e+01,2.717300109863281250e+02,1.738000030517578125e+02,7.099999785423278809e-01,3.980000019073486328e+00,3.202999877929687500e+01,3.609000015258789062e+01,1.738999938964843750e+01,5.909000015258789062e+01,4.559999847412109375e+01,4.106000137329101562e+01,3.459000015258789062e+01,1.190000057220458984e+00
1.030800018310546875e+02,3.311999893188476562e+01,9.832100219726562500e+02,2.688999938964843750e+02,3.615999984741210938e+01,2.701400146484375000e+02,1.521199951171875000e+02,6.700000166893005371e-01,6.409999847412109375e+00,2.769000053405761719e+01,3.452000045776367188e+01,2.373999977111816406e+01,5.815000152587890625e+01,5.027000045776367188e+01,3.791999816894531250e+01,3.161000061035156250e+01,1.509999990463256836e+00
8.668000030517578125e+01,3.452000045776367188e+01,9.817899780273437500e+02,2.395800018310546875e+02,3.247000122070312500e+01,2.561799926757812500e+02,1.689700012207031250e+02,6.700000166893005371e-01,6.739999771118164062e+00,3.148999977111816406e+01,3.665000152587890625e+01,6.219999790191650391e+00,4.425999832153320312e+01,2.861000061035156250e+01,4.022000122070312500e+01,2.953000068664550781e+01,1.450000047683715820e+00
7.380999755859375000e+01,3.311999893188476562e+01,9.802399902343750000e+02,2.724599914550781250e+02,3.908000183105468750e+01,1.751000061035156250e+02,1.398099975585937500e+02,7.099999785423278809e-01,9.340000152587890625e+00,4.029999923706054688e+01,3.933000183105468750e+01,2.539999961853027344e+01,4.711000061035156250e+01,4.577000045776367188e+01,2.687000083923339844e+01,2.452000045776367188e+01,1.779999971389770508e+00
1.105199966430664062e+02,3.215000152587890625e+01,9.795200195312500000e+02,2.764299926757812500e+02,4.854000091552734375e+01,2.030099945068359375e+02,1.326000061035156250e+02,6.700000166893005371e-01,9.810000419616699219e+00,3.779999923706054688e+01,4.497999954223632812e+01,1.959000015258789062e+01,4.704000091552734375e+01,4.099000167846679688e+01,3.920999908447265625e+01,2.871999931335449219e+01,1.500000000000000000e+00
4.208000183105468750e+01,2.877000045776367188e+01,9.813200073242187500e+02,1.349400024414062500e+02,6.359999847412109375e+01,2.349199981689453125e+02,1.678899993896484375e+02,8.500000238418579102e-01,4.719999790191650391e+00,2.031999969482421875e+01,4.884000015258789062e+01,5.869999885559082031e+00,4.025999832153320312e+01,2.620000076293945312e+01,2.125000000000000000e+01,1.805999946594238281e+01,1.279999971389770508e+00
4.275000000000000000e+01,3.215000152587890625e+01,9.806400146484375000e+02,1.394199981689453125e+02,4.263000106811523438e+01,2.833999938964843750e+02,2.014700012207031250e+02,5.899999737739562988e-01,3.509999990463256836e+00,1.160999965667724609e+01,3.196999931335449219e+01,4.630000114440917969e+00,5.179999923706054688e+01,3.131999969482421875e+01,3.441999816894531250e+01,2.245999908447265625e+01,1.460000038146972656e+00
